title,domain,score,country_code,reg_dtime
Deployment Unavailable,aHR0cDovL21vdmlldGhyZS52ZXJjZWwuYXBw,Critical,US,2025-08-04 02:32:05 (UTC)
欢迎,aHR0cDovLzY5OTU5Ni5jb20=,Critical,CA,2025-08-04 02:33:43 (UTC)
verified,aHR0cDovL2ZyZWUtdmVyaWZpZWQtcHJvZ3JtLnZlcmNlbC5hcHA=,Critical,US,2025-08-04 02:34:30 (UTC)
maps-apple.live,aHR0cDovL21hcHMtYXBwbGUubGl2ZQ==,Critical,,2025-08-04 02:36:23 (UTC)
Meta Verified | Get a verified blue tick,aHR0cDovL2FwcGVhbC1oZXJlYmx1ZWJhZGdlLnZlcmNlbC5hcHA=,Critical,US,2025-08-04 02:40:35 (UTC)
mina malor Site – Your SUPER-powered WP Engine Site,aHR0cDovL2tvbW9saW5hampkLndwZW5naW5lcG93ZXJlZC5jb20=,Critical,US,2025-08-04 02:41:18 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3NvbC1nb3Zub2RlLnBhZ2VzLmRldg==,Critical,,2025-08-04 02:43:10 (UTC)
Hospedagem de Site com Domínio Grátis - HostGator,aHR0cDovL21hcnRoYWFubmVzZGlhc3Rob21wMTc0Njk4MzI4MTI1MS4wNjQwMzI0Lm1ldXNpdGVob3N0Z2F0b3IuY29tLmJy,Critical,,2025-08-04 02:45:23 (UTC)
Sendabox Test environment,aHR0cDovL3dwLXNlbmRhLnNlbmRhYm94Lml0,Moderate,IT,2025-08-04 02:47:32 (UTC)
404: NOT_FOUND,aHR0cDovL2JsaW50d2Fjay52ZXJjZWwuYXBw,Critical,US,2025-08-04 02:48:20 (UTC)
Meta for Business - Page Appeal,aHR0cDovL3d3dy5zeXN0ZW0tbm90aWYtMTc1NTkwMDg3MTEudmVyY2VsLmFwcA==,Critical,US,2025-08-04 02:50:25 (UTC)
,aHR0cDovL2FsbGVncm9sb2thbG5pZS5wbC1vZmVydGE0ODYyMTg4LmljdQ==,Critical,,2025-08-04 02:53:36 (UTC)
Meta Verified | Get a verified blue tick,aHR0cDovL3d3dy5nZXQtZnJlZXRpY2stY2hhbmNlLnZlcmNlbC5hcHA=,Critical,US,2025-08-04 02:57:03 (UTC)
Page not found,aHR0cDovL21lbGxvdy1sb2xsaXBvcC1mYWU0NjYubmV0bGlmeS5hcHA=,Critical,SG,2025-08-04 02:57:43 (UTC)
Sign in to your account,aHR0cDovL3NoYXJlcG9pbnRkYXRhLnZlcmNlbC5hcHA=,Critical,US,2025-08-04 02:59:33 (UTC)
404: NOT_FOUND,aHR0cDovLzE5M2gtc2xma2dzdGtnbmxzaGxrYW5nYW5sa3JhcmVnbmtsLnZlcmNlbC5hcHA=,Critical,US,2025-08-04 03:00:32 (UTC)
Meta for Business - Page Appeal,aHR0cDovL3d3dy5zeXN0ZW0tbm90aWYtMTc1NTkwMDg2NzgudmVyY2VsLmFwcA==,Critical,US,2025-08-04 03:04:11 (UTC)
Meta Verified | Get a verified blue tick,aHR0cDovL3d3dy5jaGFuY2UtYS1jaGVja21hcmsudmVyY2VsLmFwcA==,Critical,US,2025-08-04 03:05:21 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RhbmdlbS1zb2x1dGlvbi5wYWdlcy5kZXY=,Critical,,2025-08-04 03:06:08 (UTC)
QNB Giriş,aHR0cDovL3FibmlrbXBueXJlLnZlcmNlbC5hcHA=,Critical,US,2025-08-04 03:06:58 (UTC)
