title,domain,score,country_code,reg_dtime
Suspected phishing site | Cloudflare,aHR0cDovL2VuZy11cy1sZWRnZS5wYWdlcy5kZXY=,Critical,,2025-08-25 02:32:52 (UTC)
,aHR0cDovL3dhbGxldC1jb2luYmFzZWV4dHRlbnNpb24uY29tLmFkZHBvdGlvbi5jb20=,Critical,US,2025-08-25 02:38:01 (UTC)
404: NOT_FOUND,aHR0cDovL2Nhc2UxMDAwOXp3cG9sMGxtMTBvaTIyMDhmdnVwdmxtNGtxYW80N3ZsdTlvemFyNnVzay52ZXJjZWwuYXBw,Critical,US,2025-08-25 02:39:01 (UTC)
404: NOT_FOUND,aHR0cDovL2Nhc2UxMDAwOXp3cG9sMGxtMTBvaTIyMDhmdnVwdmxtNGtxYW8xMXZsdTlvemFyNnVzYS52ZXJjZWwuYXBw,Critical,US,2025-08-25 02:42:18 (UTC)
404: NOT_FOUND,aHR0cDovL2Nhc2UxMDAwOXp3cG9sMGxtMTBvaTIyMDhmdnVwdmxtNGtxYW8zMHZsdTlvemFyNnVzcS52ZXJjZWwuYXBw,Critical,US,2025-08-25 02:45:14 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2FkLWFjY291bnQtaGVhbHRoLWh1Yi5wYWdlcy5kZXY=,Critical,,2025-08-25 02:46:18 (UTC)
,aHR0cDovL2FsbGVncm9sb2thbG5pZS5wbC1vZmVydGE4NjQ1Mzc4Mzk0LnNob3A=,Critical,,2025-08-25 02:47:18 (UTC)
Sign in with your Telstra ID,aHR0cDovL3RlbHN0cmF3ZWJtYWlsLm5ldGxpZnkuYXBw,Critical,SG,2025-08-25 02:48:32 (UTC)
Site not found · GitHub Pages,aHR0cDovL3JhZmlhLWphYmVlbi5naXRodWIuaW8=,Critical,US,2025-08-25 02:49:24 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2FkLWFjY291bnQtaGVhbHRoLWNlbnRlci5wYWdlcy5kZXY=,Critical,,2025-08-25 02:54:25 (UTC)
