title,domain,score,country_code,reg_dtime
404: NOT_FOUND,aHR0cDovL3d3dy50cnVzdHdhbGxldC11c2R0LWxvYWRlci1jYXJkLnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:20:02 (UTC)
Discord,aHR0cDovL2R5bmFtaWMtcm9seXBvbHktY2M1MzBhLm5ldGxpZnkuYXBw,Low,SG,2026-08-16 02:20:23 (UTC)
hihudhdgdidenuamryfrr.pages.dev,aHR0cDovL2hpaHVkaGRnZGlkZW51YW1yeWZyci5wYWdlcy5kZXY=,Low,,2026-08-16 02:20:44 (UTC)
404: NOT_FOUND,aHR0cDovL2x3ZW11aHBicmh3dWpxdTd4LXVnazN2cGh2dXRhdzk2ejBsY2R5enN3by52ZXJjZWwuYXBw,Low,US,2026-08-16 02:21:05 (UTC)
,aHR0cDovL2NsYWltLXZhLm5ldGxpZnkuYXBw,Low,SG,2026-08-16 02:21:36 (UTC)
,aHR0cDovL2NsYWltLXFqLm5ldGxpZnkuYXBw,Low,SG,2026-08-16 02:21:57 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3NwMTFjdC1qYW52aWstYml6OC10b3JzZWwtdmVua2FyLnBhZ2VzLmRldg==,Low,,2026-08-16 02:22:18 (UTC)
Suspected Malware | Cloudflare,aHR0cDovL3BqbGd6NDJza3JwLWJta3RwYm0tM2Y0ZzZlLXBqcTg3Yy5wYWdlcy5kZXY=,Low,,2026-08-16 02:22:49 (UTC)
BTG Pactual - Login,aHR0cDovL3NkLnBiMy5kdWNrZG5zLm9yZw==,Low,CA,2026-08-16 02:23:09 (UTC)
twilight-term-04ec.yvetteeusebio82k968ysa4.workers.dev,aHR0cDovL3R3aWxpZ2h0LXRlcm0tMDRlYy55dmV0dGVldXNlYmlvODJrOTY4eXNhNC53b3JrZXJzLmRldg==,Low,,2026-08-16 02:24:01 (UTC)
aHR0cHM6Ly93d3cuYmFvbGV1bm8xeC5ibG9nc3BvdC5jb20v,aHR0cDovL3d3dy5iYW9sZXVubzF4LmJsb2dzcG90LmNvbQ==,Safe,US,2026-08-16 02:24:42 (UTC)
aHR0cHM6Ly8wMXhwZ2EtYWdweDExLmJsb2dzcG90LmNvbS8=,aHR0cDovLzAxeHBnYS1hZ3B4MTEuYmxvZ3Nwb3QuY29t,Safe,US,2026-08-16 02:25:03 (UTC)
Avocent | All Brands of the World,aHR0cDovL2F2b2NlbnQubmV0bGlmeS5hcHA=,Low,SG,2026-08-16 02:25:34 (UTC)
Hadiah Shopee 11-11,aHR0cDovL3d3dy5wZW1lbmFuZ3Nob3BlZTI3LmJsb2dzcG90LmNvbQ==,Low,US,2026-08-16 02:26:05 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3plbHFvcmktZ2xkLWRhcm5leG8tcDJ4MWRrODQucGFnZXMuZGV2,Low,,2026-08-16 02:26:46 (UTC)
404: NOT_FOUND,aHR0cDovL2V6djEzMmdhZXBmczExdjIzbXRxZ2M3cGNvaTRmeTBuZWNzeXFsM2NsNnBsOGEzanZ3LnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:27:07 (UTC)
homepage,aHR0cDovL3d3dy5ob3Bldi5ldS5jYw==,Low,MY,2026-08-16 02:27:28 (UTC)
Advertising Policies Help,aHR0cDovL2t4aGV4ZmU5NmVka3E1bWo3dXh6M2ZzemxtZ2I4bWhsemZiNDAtY2cxNHYudmVyY2VsLmFwcA==,Low,US,2026-08-16 02:28:09 (UTC)
BTG Pactual - Login,aHR0cDovL2JlbG90ZS5wYjMuZHVja2Rucy5vcmc=,Low,CA,2026-08-16 02:28:30 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3Zuemt0NzJjeGxiLWhia3B0NjRoYmstMmU0ZjBjLXljZzUxdC5wYWdlcy5kZXY=,Low,,2026-08-16 02:29:01 (UTC)
SHARE LINK 24/7| Xem seg không che tại đây 👌,aHR0cDovL2xrdWJhbzN4MS5ibG9nc3BvdC5jb20=,Low,US,2026-08-16 02:29:22 (UTC)
404: NOT_FOUND,aHR0cDovL2xhc3N1Y3Vyc2FsdmlydHVhbC52ZXJjZWwuYXBw,Low,US,2026-08-16 02:29:43 (UTC)
aHR0cHM6Ly93d3cuZ2xhZGFnbm4uYmxvZ3Nwb3QuY29tLw==,aHR0cDovL3d3dy5nbGFkYWdubi5ibG9nc3BvdC5jb20=,Safe,US,2026-08-16 02:30:03 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3R2Yi1zdTkteG0ydm94LWt6MWkzLTRkZzkucGFnZXMuZGV2,Low,,2026-08-16 02:30:35 (UTC)
404: NOT_FOUND,aHR0cDovL2xxa2R0ZmN1emRueWJ3ZGotN3doZGZoanppbHh3c25odnUycGR6cno0LnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:30:45 (UTC)
404: NOT_FOUND,aHR0cDovL3J0cDRiaXB5ejc1YXRxZ2pwZHFicno2bXRlcXZ6cGsxc2Y0Ny1jZzEzcy52ZXJjZWwuYXBw,Low,US,2026-08-16 02:31:06 (UTC)
404: NOT_FOUND,aHR0cDovL3RqamFpZnAxeGdmcXoyM2EyeDFlaXU3YWVucnlubTZiNmtzZjM4LWNnMTNzLnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:31:27 (UTC)
[Siêu phẩm] VAR cùng em gái 2k12 sau giờ học | Njavtv,aHR0cDovL3d3dy5sYW9ra2tzMS5ibG9nc3BvdC5jb20=,Low,US,2026-08-16 02:31:48 (UTC)
Transfer Trust Wallet,aHR0cDovL3NlbmQtdXNkdC0wMS1rYXBwYS52ZXJjZWwuYXBw,Low,US,2026-08-16 02:32:08 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3NvY2steml6aWZuLXVzLmx1ZGVhcGhkLndvcmtlcnMuZGV2,Low,,2026-08-16 02:32:29 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xvZ2luLXZlcmlmeWRvY3VzaWduYXV0aGVudGljYXRpb24uZm9tbGNoZXYudWs=,Critical,,2026-08-16 02:32:40 (UTC)
1 new message,aHR0cDovL3d3dy5zdXBwMHJ0LWFzc2lzdGFuY2UudmVyY2VsLmFwcA==,Low,US,2026-08-16 02:33:01 (UTC)
Suspected Malware | Cloudflare,aHR0cDovL2Jlcm1pdGEta3h0LWZlbHF1emEtcDZ0M2ZjODIucGFnZXMuZGV2,Low,,2026-08-16 02:33:32 (UTC)
"Wikipedia, the free encyclopedia",aHR0cDovL2F1dGhlbnRpY2F0aW9uLXVzZXItbG9nLmNvbQ==,Safe,PK,2026-08-16 02:34:03 (UTC)
BTG Pactual - Login,aHR0cDovL3NoYXJlLnBiMy5kdWNrZG5zLm9yZw==,Low,CA,2026-08-16 02:34:34 (UTC)
404: NOT_FOUND,aHR0cDovL3Roc2wxeHdqbm52MHBuemUwa21iaHZnOHR2ZzNmM2Q2c2Y1LWNnMTNzLnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:35:05 (UTC)
Allegro Lokalnie - Wystaw ogłoszenia za darmo i kupuj od osób z Twojej okolicy,aHR0cDovL2FsbGVncm9sb2thbG5pZS5sb2thbG5hLTgzNzI2LnNicw==,Low,US,2026-08-16 02:35:26 (UTC)
Site not found · GitHub Pages,aHR0cDovL2RvY3VzaWduLXNlcnZlci5naXRodWIuaW8=,Low,US,2026-08-16 02:36:17 (UTC)
404: NOT_FOUND,aHR0cDovL3VxYjVmYzI3N3UzanV0Zml1YWJubWp0ZnZtZ3ltcHlweWRzZjQ0LWNnMTNzLnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:36:48 (UTC)
"Amazon Games Deutschland – Spiele entdecken, herunterladen & spielen",aHR0cDovL2FtYXpvbi1nYW1lcy5jbHVi,Critical,,2026-08-16 02:37:19 (UTC)
Transfer Trust Wallet,aHR0cDovL3d3dy5zZW5kLXVzZHQtMDEta2FwcGEudmVyY2VsLmFwcA==,Low,US,2026-08-16 02:37:40 (UTC)
404: NOT_FOUND,aHR0cDovL3U1M2ZqZWZjdG5zd2FkY2F1ZWFtY21zemRyYWhjZ2U5c2YxLWNnMTNzLnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:38:12 (UTC)
,aHR0cDovL3Nzb3NpZ25pbmF0dGNvbWlsb2dpbnJ3MmE4NC5hdXRoY3VycmVudGx5bWFpbHVwZGF0ZS53b3JrZXJzLmRldg==,Low,,2026-08-16 02:38:32 (UTC)
,aHR0cDovL2NsYWltLWlhLm5ldGxpZnkuYXBw,Low,SG,2026-08-16 02:38:53 (UTC)
SHOPEE.2021,aHR0cDovL3d3dy5wcm9ncmFtLXNob3BlZTEzLmJsb2dzcG90LmNvbQ==,Low,US,2026-08-16 02:39:24 (UTC)
Booking Careers,aHR0cDovL21ldGEtYWNjb3VudHNjZW50ZXIuY29t,Critical,US,2026-08-16 02:39:55 (UTC)
Site not found · GitHub Pages,aHR0cDovL3N1cHBvcnRpb2tvLWNvbW1pdHMuZ2l0aHViLmlv,Low,US,2026-08-16 02:40:26 (UTC)
Docusign - Download to Review & Sign Document,aHR0cDovL2J3ZG9jdXNpZ25zZXR1cC5pY3U=,Critical,,2026-08-16 02:40:57 (UTC)
403 - Acesso negado,aHR0cDovL2xvZ2luLXZlcmlmeWRvY3VzaWduYXV0aGVudGljYXRpb24uZGFubmF0ZWwuY29tLmJy,Critical,BR,2026-08-16 02:41:18 (UTC)
,aHR0cDovL2NsYWltLWd1Lm5ldGxpZnkuYXBw,Low,SG,2026-08-16 02:41:49 (UTC)
Santander Carpet Cleaners | Home,aHR0cDovL3NhbnRhbmRlcmNhcnBldGNsZWFuZXJzLmNvbQ==,Critical,US,2026-08-16 02:42:10 (UTC)
404: NOT_FOUND,aHR0cDovL2hxcnZmZGN5NXBidWx2ZzFhb3dla2toaDVoZWJwdnhxc3RzZjQwLWNnMTNzLnZlcmNlbC5hcHA=,Low,US,2026-08-16 02:42:31 (UTC)
404: NOT_FOUND,aHR0cDovL2E5cWxzZ2Rid3E0aWVnN21lbXh6aGJ4dDhnZnJtb2Fmc2Y0My1jZzEzcy52ZXJjZWwuYXBw,Low,US,2026-08-16 02:43:02 (UTC)
aHR0cHM6Ly9ib2V0bmV0eC5ibG9nc3BvdC5jb20v,aHR0cDovL2JvZXRuZXR4LmJsb2dzcG90LmNvbQ==,Safe,US,2026-08-16 02:43:23 (UTC)
404: NOT_FOUND,aHR0cDovL3RycnRibG01cGQ1MnFzcGozeHRkcGFjY2Uzbmg0OW9sc2Y0MS1jZzEzcy52ZXJjZWwuYXBw,Low,US,2026-08-16 02:43:44 (UTC)
Facebook,aHR0cDovL2ZhY2Vib29rLWludGVyZmFjZS5ibG9nc3BvdC5jb20=,Critical,US,2026-08-16 02:44:15 (UTC)
request-imap.za.com,aHR0cDovL3JlcXVlc3QtaW1hcC56YS5jb20=,Low,,2026-08-16 02:44:46 (UTC)
,aHR0cDovL2NsYWltLWRwLm5ldGxpZnkuYXBw,Low,SG,2026-08-16 02:45:17 (UTC)
Cancelación de Seguro - Bancolombia Cardif,aHR0cDovL3d3dy5zb2xpY2l0dWRjYW5jZWxhY2lvbmJucC5wcm9jZXNvLWRpZ2l0YWwuY29t,Critical,CO,2026-08-16 02:45:38 (UTC)
Advertising Policies Help,aHR0cDovL3FkZm96cGE5OG1xbWJxcDZ0cnZ6eGY2a2pueTIya2psaGZiMTMtY2cxNHYudmVyY2VsLmFwcA==,Low,US,2026-08-16 02:46:09 (UTC)
