title,domain,score,country_code,reg_dtime
Webmail Login | IONOS,aHR0cDovL3d3dy51cHBleXV5ZmhkLnZlcmNlbC5hcHA=,Low,US,2026-08-09 02:20:02 (UTC)
SZKIC — Studio tworzenia stron internetowych,aHR0cDovL3B2YnRuZy50b3A=,Critical,,2026-08-09 02:20:23 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3FlbHF1cm8tbnF4LWJlbHhldGEtcDh0NGhrMjMucGFnZXMuZGV2,Low,,2026-08-09 02:21:04 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2V4LWxlZGdlci1saXZlLnBhZ2VzLmRldg==,Low,,2026-08-09 02:21:25 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3Rrb3JkZXJzdmlwLmNvbQ==,Critical,,2026-08-09 02:21:46 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3VzYS1hcHAtZW4tLWxlZGdybGl2ZS5wYWdlcy5kZXY=,Low,,2026-08-09 02:22:07 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3NwMTJjdC1mYXJub2stYml6LWhlbGRpay1wcmFzb3IucGFnZXMuZGV2,Low,,2026-08-09 02:22:38 (UTC)
Suspected Malware | Cloudflare,aHR0cDovL3NwMTJjdC1wcmVuc2VsLWJpei1ob2xkYXIta2F2bWlrLnBhZ2VzLmRldg==,Low,,2026-08-09 02:22:59 (UTC)
,aHR0cDovLzczYTIzNzAwMTZiNy53d3cucG9vaC5wYXlwYWwtc3VwcG9ydC5hbnRpbW9uZXktbGF1bmRlcmluZy5vcmc=,Critical,VG,2026-08-09 02:23:19 (UTC)
404: NOT_FOUND,aHR0cDovL3NzdWN1cnNhbGV2aXJ0dWFsZXMudmVyY2VsLmFwcA==,Low,US,2026-08-09 02:23:50 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3NwMTJjdC1oYW1yZWwtYml6LWZlcnNhbi12b2xkaWsucGFnZXMuZGV2,Low,,2026-08-09 02:24:11 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2hvbWUtbGl2ZS14LWxlZGdyZS1lbmcucGFnZXMuZGV2,Low,,2026-08-09 02:24:52 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3RlbHZvcmEtbnF4LXplbnRvcmEtcjF0MmRwODMucGFnZXMuZGV2,Low,,2026-08-09 02:25:24 (UTC)
"One moment, please...",aHR0cDovL291dGxvb2tzZXJlZ3VyaTM2NS5oc3RuLm1l,Critical,GB,2026-08-09 02:36:33 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xlZGdlci1ob21lLWxpdmUtbG9naW4ucGFnZXMuZGV2,Low,,2026-08-09 02:26:26 (UTC)
Anoop's Amazon Clone,aHR0cDovL3d3dy5hbm9vcHNhbWF6b24udmVyY2VsLmFwcA==,Low,US,2026-08-09 02:26:47 (UTC)
Webcake | Chưa xuất bản,aHR0cDovL3d3LmJ1c3NpLmluZnkuY2xpY2s=,Critical,VN,2026-08-09 02:27:18 (UTC)
Apache2 Ubuntu Default Page: It works,aHR0cDovL3Jlc2dhdGFuZG9wb250b3MuZHludjYubmV0,Low,US,2026-08-09 02:27:38 (UTC)
,aHR0cDovLzczYTIzNzAwMTZiNy5jYi5hY2NvdW50LXBheXBhbC5hbnRpbW9uZXktbGF1bmRlcmluZy5vcmc=,Critical,VG,2026-08-09 02:28:30 (UTC)
503 Service Temporarily Unavailable,aHR0cDovL3dvcmRwcmVzcy0yMTM5MDAtMC5jbG91ZGNsdXN0ZXJzLm5ldA==,Low,US,2026-08-09 02:29:21 (UTC)
Sign in to Webmail - Aruba Mail,aHR0cDovL2R5bmFtaWMtbWVybWFpZC1jZDQzYzEubmV0bGlmeS5hcHA=,Low,SG,2026-08-09 02:29:42 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xlZGdyLWVuLWxpdmUtaGVscHMucGFnZXMuZGV2,Low,,2026-08-09 02:30:13 (UTC)
403 Forbidden,aHR0cDovL2FwcGxhbmRmZ2guaWN1,Critical,SG,2026-08-09 02:30:34 (UTC)
Site not found,aHR0cDovL2FyMjQtZnJhbmNlLWluZm8ubmV0bGlmeS5hcHA=,Low,SG,2026-08-09 02:31:36 (UTC)
Ingresar a Mi Cuenta,aHR0cDovL29jYWJsdWV1cnUubmV0bGlmeS5hcHA=,Low,SG,2026-08-09 02:32:17 (UTC)
,aHR0cDovL2FzYnJvYml6ei5idXp6,Critical,US,2026-08-09 02:32:38 (UTC)
Главная - Torrent,aHR0cDovL3NrYWNoYXQtbWljcm9zb2Z0LXZpc3VhbC5ydQ==,Critical,MD,2026-08-09 02:32:59 (UTC)
Outlook,aHR0cDovL3RhdGVuZW5nby5ydQ==,Critical,RU,2026-08-09 03:11:49 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3NwM2N0LWdyZWxvay1iaXo4LWhhcnFpbC10b3ZleC5wYWdlcy5kZXY=,Low,,2026-08-09 02:34:11 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL25ldGNoYWlucy5wYWdlcy5kZXY=,Low,,2026-08-09 02:34:32 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2FkbWluLThsZWRnZXIucGFnZXMuZGV2,Low,,2026-08-09 02:35:03 (UTC)
aHR0cHM6Ly93d3cubG9naW4td2VsbHNmYXJnby5ibG9nc3BvdC5jb20v,aHR0cDovL3d3dy5sb2dpbi13ZWxsc2ZhcmdvLmJsb2dzcG90LmNvbQ==,Critical,US,2026-08-09 02:35:24 (UTC)
87yyuigig454.surf | 522: Connection timed out,aHR0cDovL2FsbGVncm8uODd5eXVpZ2lnNDU0LnN1cmY=,Critical,,2026-08-09 02:35:55 (UTC)
,aHR0cDovLzczYTIzNzAwMTZiNy44MS5hY2NvdW50cy1wYXlwYWwuYW50aW1vbmV5LWxhdW5kZXJpbmcub3Jn,Critical,VG,2026-08-09 02:36:57 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL215YW9sLXNlcnYuY3dyZGwud29ya2Vycy5kZXY=,Low,,2026-08-09 02:37:28 (UTC)
"One moment, please...",aHR0cDovL2RobG1pbGFuby5pdA==,Critical,IT,2026-08-09 02:37:49 (UTC)
My Framer Site,aHR0cDovL3BsZWFzYW50LXBvaW50cy01MTE0NjguZnJhbWVyLmFwcA==,Low,NL,2026-08-09 02:38:20 (UTC)
,aHR0cDovL3ZyY3EuZXUuY2M=,Low,BR,2026-08-09 02:38:51 (UTC)
Sign in to your Account,aHR0cDovL3diaWxsYmVsbC5uZXRsaWZ5LmFwcA==,Low,SG,2026-08-09 02:39:22 (UTC)
aHR0cHM6Ly9zaG9wZWU0OTQ5LmJsb2dzcG90LmNvbS8=,aHR0cDovL3Nob3BlZTQ5NDkuYmxvZ3Nwb3QuY29t,Safe,US,2026-08-09 02:39:52 (UTC)
Not Found,aHR0cDovL3B1Yi01M2QzNTk1MzI3NjI0NzhhOTRlZGYzNzZjYmQ2YTNkZS5yMi5kZXY=,Low,,2026-08-09 02:40:34 (UTC)
Site en cours de mise à jour,aHR0cDovL3Nwb3RpZnktcHJlbWl1bXMuY29t,Critical,,2026-08-09 02:40:54 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2VuLWxpdmVzLWxlZGdlci11cy5wYWdlcy5kZXY=,Low,,2026-08-09 02:41:15 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2dheWFuLWxlZGdlci5wYWdlcy5kZXY=,Low,,2026-08-09 02:41:36 (UTC)
Not Found,aHR0cDovL3ZpY29uaWV3Y2VybWVsbWFyYzU2Ny53YXNtZXIuYXBw,Low,SG,2026-08-09 02:42:18 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2JyYWRlc2NvbmV0ZW1wcmVzYS5uMmxvZ2luLmNj,Critical,,2026-08-09 02:42:39 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2tkcGx5NGF2c3RyLWJscHFyNjVrbWphLTNkNGU4Zi13ajUxOW4ucGFnZXMuZGV2,Low,,2026-08-09 02:43:00 (UTC)
"One moment, please...",aHR0cDovL2RlbHV4eGUuY29tLmJy,Critical,US,2026-08-09 02:43:20 (UTC)
Security verification - Microsoft account,aHR0cDovL3NlY3VyZS1wYWdlLWJ1aWxkZXItMS0tYnJvbndsYW5reS5yZXBsaXQuYXBw,Low,US,2026-08-09 02:44:02 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3N1aXQtdHJ6ci1sb2dpbi5wYWdlcy5kZXY=,Low,,2026-08-09 02:44:22 (UTC)
Site not found · GitHub Pages,aHR0cDovL211aGFtbWFkc2FxaWJhbGktYXJjaC5naXRodWIuaW8=,Low,US,2026-08-09 02:44:43 (UTC)
,aHR0cDovL3N0ZWFsc3V1dXV1dXV1LnRvcA==,Critical,,2026-08-09 02:45:14 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2V4b2Rhcy1zbWFydC13YWxsYXQucGFnZXMuZGV2,Low,,2026-08-09 02:45:35 (UTC)
Sign in to your account,aHR0cDovL3NlY3VyZS1zdGF0aWMtc2l0ZS0tYWR2bmNlZGFpci5yZXBsaXQuYXBw,Low,US,2026-08-09 02:45:56 (UTC)
,aHR0cDovL2xhdGVzdC5wYXlwYWwtc3VwcG9ydC5hbnRpbW9uZXktbGF1bmRlcmluZy5vcmc=,Critical,VG,2026-08-09 02:46:16 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3BsYXlibG94LnBhZ2VzLmRldg==,Low,,2026-08-09 02:46:58 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2Rvd25sb2FkLW9mZmljYWwtdHJleHJzdWl0ZS5wYWdlcy5kZXY=,Low,,2026-08-09 02:47:18 (UTC)
Chopp Brahma Express | Chopp Gelado para Casa e Eventos — Site Oficial,aHR0cDovL3YwLXNldWNob3Atb2ZpY2lhbC52ZXJjZWwuYXBw,Low,US,2026-08-09 02:48:00 (UTC)
Just a moment...,aHR0cDovL25ldGZsaXgtZnIuY29t,Critical,,2026-08-09 02:48:31 (UTC)
Site not found · GitHub Pages,aHR0cDovL2lxcmFhbWlyMjIuZ2l0aHViLmlv,Low,US,2026-08-09 02:48:52 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2dmdmNkODNrZmx5LWtsbXF3cGRyLTRlM2E2Yi15aDU1NWMucGFnZXMuZGV2,Low,,2026-08-09 02:49:13 (UTC)
Sign in to your Account,aHR0cDovL3RyZXdkei5uZXRsaWZ5LmFwcA==,Low,SG,2026-08-09 02:49:34 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3R6ci1pb3F3ZWsuZGVzdGlueTcyLndvcmtlcnMuZGV2,Low,,2026-08-09 02:49:54 (UTC)
Uniswap | Trade Crypto on DeFi’s Leading Exchange,aHR0cDovL3d3dy53ZWItZnVuLWNoZWNrb3V0LXByb3RvdHlwZS11bmlzd2FwLnZlcmNlbC5hcHA=,Low,US,2026-08-09 02:50:15 (UTC)
Allegro Lokalnie - Wystaw ogłoszenia za darmo i kupuj od osób z Twojej okolicy,aHR0cDovL2FsbGVncm9sb2thbG5pZS5sb2thbG5hLW9mZXRhMTZ4djB5MmowMDcwLnNob3A=,Low,PL,2026-08-09 02:51:06 (UTC)
Anoop's Amazon Clone,aHR0cDovL2Fub29wc2FtYXpvbi52ZXJjZWwuYXBw,Low,US,2026-08-09 02:51:37 (UTC)
