title,domain,score,country_code,reg_dtime
WhatsApp Web - 安全可靠的通讯平台,aHR0cDovL2FwcC16aC13ZWItd2hhdHNhcHAuY29tLmNu,Critical,ZA,2026-02-27 02:20:42 (UTC)
Welcome to nginx!,aHR0cDovL2VtaXJhdGVzcG9zdC5uYWVydHMudG9w,Critical,,2026-02-27 02:22:01 (UTC)
Plesk Obsidian 18.0.74,aHR0cDovL2NyZXZucWxlLmNvbQ==,Critical,PK,2026-02-27 02:23:52 (UTC)
Site not found · GitHub Pages,aHR0cDovL2FobWFkbmFiZWVsMTcuZ2l0aHViLmlv,Low,US,2026-02-27 02:26:26 (UTC)
404: This page could not be found.,aHR0cDovL2V4b2Rhc3dlYjN3YWxsZXQuY3JlYXRlZC5hcHA=,Critical,US,2026-02-27 02:27:01 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2NlbnR1cmlvbi1nb2JsYWNrLmNvbQ==,Critical,,2026-02-27 02:27:32 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3htcndhbGxldC1jb20tc2NhbS5wYWdlcy5kZXY=,Low,,2026-02-27 02:28:50 (UTC)
Plesk Obsidian 18.0.71,aHR0cDovL2FjY291bnRwbHBjbGllbnQtc3VwcG9ydC5jb20=,Critical,PK,2026-02-27 02:30:02 (UTC)
Plesk Obsidian 18.0.74,aHR0cDovL2RobC1zdXBwb3J0LWRlbC5jb20=,Critical,PK,2026-02-27 02:31:43 (UTC)
AnonyMousKIT,aHR0cDovL2lvY2FsaXphY2FvLWljbG91ZC5jb20=,Critical,,2026-02-27 02:33:20 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL25hdGhyb3kteG1yd2FsbGV0LnBhZ2VzLmRldg==,Low,,2026-02-27 02:34:41 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3htcndhbGxldC1jb20tcmV2aWV3LnBhZ2VzLmRldg==,Low,,2026-02-27 02:35:12 (UTC)
Site not found · GitHub Pages,aHR0cDovL2Fua2l0a3VtYXIxMjM0MjAuZ2l0aHViLmlv,Low,US,2026-02-27 02:35:49 (UTC)
О﻿р﻿е﻿n﻿Ѕ﻿е﻿а - NFT Marketplace,aHR0cDovLzFiYzI5YjM2ZjYyM2JhODJhYWY2NzI0ZmQzYjE2NzE4Lm5ldGxpZnkuYXBw,Low,SG,2026-02-27 02:36:27 (UTC)
begin intro,aHR0cDovL2JlZ2luLWludHJvLmdob3N0Lmlv,Low,KR,2026-02-27 02:37:07 (UTC)
WEBHOSTING - Bulletproof Infrastructure,aHR0cDovL3ZvY2FscGllc3dvcmQubXlwaS5jbw==,Low,CZ,2026-02-27 02:37:58 (UTC)
Whatsapp Desktop,aHR0cDovL3d3dy53aGF0c2FwcC1jbG9uZS1kZXNrdG9wLnZlcmNlbC5hcHA=,Low,US,2026-02-27 02:39:32 (UTC)
,aHR0cDovL3MtbWEtLXlhc3NpbmVyYmVuMjAxNi5yZXBsaXQuYXBw,Low,US,2026-02-27 02:39:59 (UTC)
reditlkweltd.store,aHR0cDovL2F1cmFiYXduYW02N2FuczIzYmEwbC52ZXJjZWwuYXBw,Moderate,US,2026-02-27 02:40:34 (UTC)
Site not found · GitHub Pages,aHR0cDovL2h0dHBzaW5ib3guZ2l0aHViLmlv,Low,US,2026-02-27 02:41:03 (UTC)
