title,domain,score,country_code,reg_dtime
404 Error: Page Not Found | Wix.com,aHR0cDovL2plc3NpY2FvaGVtYTI2LndpeHNpdGUuY29t,Low,US,2026-02-15 02:20:30 (UTC)
Site Not Found | Framer,aHR0cDovL2NsZWFyLWludGVyZmFjZXMtNzIzNjIzLmZyYW1lci5hcHA=,Low,NL,2026-02-15 02:21:50 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2JyYWRlc3BvbnRvcy50b3A=,Critical,,2026-02-15 02:22:22 (UTC)
Login - C-Dinar,aHR0cDovL2FkbWluLmMtZGluYXIuY29t,Critical,DE,2026-02-15 02:24:03 (UTC)
SHOPEE,aHR0cDovL3Nob3BlZTE1NjkuYmxvZ3Nwb3QuY29t,Low,US,2026-02-15 02:24:37 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2ZvbW9mZW44NTMud2l4c3R1ZGlvLmNvbQ==,Low,US,2026-02-15 02:25:06 (UTC)
,aHR0cDovL2FsbGVncm9sb2thbG5pZS5vZmVydGE2MTMyOTg0LnNicw==,Critical,,2026-02-15 02:25:37 (UTC)
Site Not Found | Framer,aHR0cDovL2Fkb3JhYmxlLWJ1c2luZXNzLTU0MzQ0NC5mcmFtZXIuYXBw,Low,UA,2026-02-15 02:26:56 (UTC)
Site Not Found | Framer,aHR0cDovL25ldmVyc2lvbnVwZGF0ZS5mcmFtZXIud2Vic2l0ZQ==,Low,UA,2026-02-15 02:27:38 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3VuaXRlc3RyZXNvbHZlLnBhZ2VzLmRldg==,Low,,2026-02-15 02:28:09 (UTC)
404 Not Found,aHR0cDovL3N0YXJ0cmVjZWl2aW5ndS5lbm51bWVyYXRlLmNsaWNr,Critical,NL,2026-02-15 02:28:59 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovLzE2ZDFkMDA2c2FmMy1jdmRsMzk1NS5wYWdlcy5kZXY=,Low,,2026-02-15 02:30:32 (UTC)
Xfinity Sign In,aHR0cDovL2tpbmQtcG9wdXAtNjY2MjMzLmZyYW1lci5hcHA=,Low,UA,2026-02-15 02:31:06 (UTC)
