title,domain,score,country_code,reg_dtime
WhatsApp Security Testing Center,aHR0cDovL3d3dy53aGF0c2FwcC1teS5ldS5jYw==,Low,JP,2026-01-28 02:20:46 (UTC)
Facebook Login,aHR0cDovL2ZhY2Vib29rY29sb3J2aXNpdG9yLmJsb2dzcG90LmNvbQ==,Low,US,2026-01-28 02:22:18 (UTC)
Facebook,aHR0cDovL2ZhY2Vib29rLWNsb25lLW51LW5pbmUudmVyY2VsLmFwcA==,Low,US,2026-01-28 02:23:49 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,aHR0cDovL2FsbGVncm9sb2thbG5pZS5wbC0xNzYyNTI1MTUxMjc2MmFnZmFmYWhoMTczNjM2MzhmaHNnaHMyLnNicw==,Low,,2026-01-28 02:25:19 (UTC)
Easybank landing page,aHR0cDovL2Vhc3ktYmFuay1sYW5kaW5nLXBhZ2UtZWNydS52ZXJjZWwuYXBw,Low,US,2026-01-28 02:28:35 (UTC)
wiakm.cc | 522: Connection timed out,aHR0cDovL3QtbW9iaWxlLndpYWttLmNj,Critical,,2026-01-28 02:29:41 (UTC)
DARB Platform,aHR0cDovL2RhcmIuaXRjLmdvdi5hZS1iaW5kLmNvbQ==,Critical,US,2026-01-28 02:32:04 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,aHR0cDovL2FsZWJpbGV0LnBsLW9mZXJ0YTgyNTIzNjUuc2Jz,Low,,2026-01-28 02:33:31 (UTC)
Welcome to nginx!,aHR0cDovL3QtbW9iaWxlLmhhandzLmNj,Critical,,2026-01-28 02:34:07 (UTC)
Access Denied,aHR0cDovL2RhcmIuaXRjLmdvdi5hZS1xb2VvLmNvbQ==,Critical,SG,2026-01-28 02:35:42 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2VtbWFtYXJ0aGlhLndpeHN0dWRpby5jb20=,Low,US,2026-01-28 02:41:17 (UTC)
Site Not Found | Framer,aHR0cDovL25ldy1kaXJlY3Rpb25zLTY4NjQ4My5mcmFtZXIuYXBw,Critical,US,2026-01-28 02:43:09 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,aHR0cDovL2FsZWJpbGV0LnBsLW9mZXJ0YTcyNDIwMTEuaWN1,Low,,2026-01-28 02:43:49 (UTC)
CCIP Explorer | Chainlink,aHR0cDovL2NjaXAtdWktcGxhdGZvcm0tbmF2aWdhdGluLXJlZGVzaWduLWNsbC52ZXJjZWwuYXBw,Low,US,2026-01-28 02:44:37 (UTC)
404 Error: Page Not Found | Wix.com,aHR0cDovL2FkYW1zYnJ5YW4xMjE2LndpeHNpdGUuY29t,Low,US,2026-01-28 02:45:25 (UTC)
404 Error: Page Not Found | Wix.com,aHR0cDovL2JlYXJkZW5jYS53aXhzaXRlLmNvbQ==,Low,US,2026-01-28 02:47:40 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2hhcnJ5b2xpdmVyMTEyLndpeHN0dWRpby5jb20=,Low,US,2026-01-28 02:49:01 (UTC)
Instagram App 2.0,aHR0cDovL2luc3RhZ3JhbS1jbG9uZS1ldGEtb25lLnZlcmNlbC5hcHA=,Critical,US,2026-01-28 02:49:38 (UTC)
WhatsApp Web - 全球领先的通信平台,aHR0cDovL3dlYi5hcHAtdy13aGF0c2FwcC5jb20uY24=,Critical,US,2026-01-28 02:50:15 (UTC)
Welcome to nginx!,aHR0cDovL3QtbW9iaWxlLmZ0cWRjLmNj,Critical,US,2026-01-28 02:51:43 (UTC)
Wetransfer - Partage de document.,aHR0cDovL2dsZWVmdWwtZGFpZnVrdS1hNjU1ODkubmV0bGlmeS5hcHA=,Critical,SG,2026-01-28 02:54:40 (UTC)
验证页面 - Gemini Balance,aHR0cDovL2dtbmJhbC56ZWFidXIuYXBw,Critical,JP,2026-01-28 02:55:12 (UTC)
DARB Platform,aHR0cDovL2RhcmIucW1vYmlsaXRzZGUuY29t,Critical,SG,2026-01-28 02:56:03 (UTC)
Attention Required! | Cloudflare,aHR0cDovL3VwZ3JhZGUtcGVyc29ubmFsaXRlLnNob3A=,Critical,,2026-01-28 02:57:30 (UTC)
Welcome to nginx!,aHR0cDovL3QtbW9iaWxlLmZvaXR2LmNj,Critical,US,2026-01-28 02:58:12 (UTC)
403 Forbidden,aHR0cDovL3l1amktb25vLmhldGVtbC5uZXQ=,Low,JP,2026-01-28 02:59:51 (UTC)
Site not found · GitHub Pages,aHR0cDovL21paGlyNy0yOTEwLmdpdGh1Yi5pbw==,Low,US,2026-01-28 03:00:28 (UTC)
Tiktok,aHR0cDovL2Fic2x0aWtzLXNob3AuY29t,Critical,HK,2026-01-28 03:00:56 (UTC)
cgxhp.cc | 522: Connection timed out,aHR0cDovL3QtbW9iaWxlLmNneGhwLmNj,Critical,,2026-01-28 03:03:03 (UTC)
DARB Platform,aHR0cDovL2RhcmIucW1vYmlsaXR1Y2ouY29t,Critical,SG,2026-01-28 03:04:31 (UTC)
Sahara Lingua - KI-Übersetzer für präzise Echtzeit-Übersetzungen,aHR0cDovL21haW4ubmV3LXN0YXRzd2Vic2VydmljZS5jb20=,Critical,,2026-01-28 03:06:00 (UTC)
Viva Sorte+ | Bilhetes Premiados Online,aHR0cDovL2JpbGhldGUtaG9qZS52ZXJjZWwuYXBw,Low,US,2026-01-28 03:07:19 (UTC)
Site Not Found | Framer,aHR0cDovL2RlbGlnaHRmdWwtc3VycHJpc2UtNDcyNzU0LmZyYW1lci5hcHA=,Low,US,2026-01-28 03:07:59 (UTC)
Sign in to Xfinity,aHR0cDovL3hmaW5pdHlsb2dpbi0wMDkudmVyY2VsLmFwcA==,Low,US,2026-01-28 03:09:52 (UTC)
Smart Parking Solutions,aHR0cDovL2xvZ2luLnR3aW50LmNoLmJlYmxhY2sudXM=,Critical,DE,2026-01-28 03:10:33 (UTC)
403 Forbidden,aHR0cDovL2NybXVmZy5oZXNtYmMuY29t,Critical,NL,2026-01-28 03:11:57 (UTC)
블로그를 찾을 수 없습니다.,aHR0cDovL3d3dy5mZmZiZHNmc2RhZi5ibG9nc3BvdC5jb20=,Low,US,2026-01-28 03:13:23 (UTC)
블로그를 찾을 수 없습니다.,aHR0cDovL2ZmZmJkc2ZzZGFmLmJsb2dzcG90LmNvbQ==,Low,US,2026-01-28 03:14:24 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3ZhbGlkYWNhb2RlY2hlcXVlLnNhLmNvbQ==,Low,,2026-01-28 03:14:59 (UTC)
Access Denied,aHR0cDovL2RhcmIuYWUtcW9jcy5jb20=,Critical,SG,2026-01-28 03:16:29 (UTC)
530,aHR0cDovLzc3NTUyMzU0eHl6LmltdG9rZW4xLmJteHVpai5jbg==,Critical,US,2026-01-28 03:20:16 (UTC)
facebook login,aHR0cDovL2ZhY2Vib29rbG9naW4yMDIyLmJsb2dzcG90LmNvbQ==,Low,US,2026-01-28 05:42:26 (UTC)
DARB Platform,aHR0cDovL2RhcmIucW1vYmlsaXRudi5jb20=,Critical,SG,2026-01-28 03:24:46 (UTC)
Site Not Found | Framer,aHR0cDovLzB1dGxvb2stb2ZmaWNlMzY1LXNlcnZlci1pbmMuZnJhbWVyLndlYnNpdGU=,Low,US,2026-01-28 03:26:46 (UTC)
facebook login,aHR0cDovL3d3dy5mYWNlYm9va2xvZ2luMjAyMi5ibG9nc3BvdC5jb20=,Low,US,2026-01-28 03:27:21 (UTC)
DARB Platform,aHR0cDovL2RhcmIuaXRjLmdvdi5hZS10YWcuY29t,Critical,US,2026-01-28 03:28:01 (UTC)
Error,aHR0cDovL3RyZWRjZi52ZXJjZWwuYXBw,Low,US,2026-01-28 03:29:20 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,aHR0cDovL3ZpbnRlZC5wbC1vZmVydGExMzYxNzcxLmljdQ==,Low,,2026-01-28 03:30:04 (UTC)
