title,domain,score,country_code,reg_dtime
mileschalcraft.com | 520: Web server is returning an unknown error,aHR0cDovL3BheS1jaGF0Z3B0Lm1pbGVzY2hhbGNyYWZ0LmNvbQ==,Critical,,2026-04-12 02:20:38 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2dldHRpbmdzdGFydHMud2l4c3R1ZGlvLmNvbQ==,Low,US,2026-04-12 02:21:10 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2lvLWxvZ2luLWFuZGV4LnBhZ2VzLmRldg==,Critical,,2026-04-12 02:22:00 (UTC)
Site not found · GitHub Pages,aHR0cDovL3RyYW1wb3Nkb3ZpbmFvLmdpdGh1Yi5pbw==,Low,US,2026-04-12 02:22:38 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2ZpbmFuY2llcmFjb250aWFtaWdhLnBhZ2VzLmRldg==,Low,,2026-04-12 02:23:15 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3N0YXJ0ZWRsZGdlci1saXZlLndpeHN0dWRpby5jb20=,Low,US,2026-04-12 02:23:55 (UTC)
Site not found · GitHub Pages,aHR0cDovL3N3ZXRhMTYxMi5naXRodWIuaW8=,Low,US,2026-04-12 02:24:24 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2FwcGJpYXByb3RlZ2UuZGlnaXRhbA==,Critical,,2026-04-12 02:25:09 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3VzZXJicmlkZ2Uud2l4c3R1ZGlvLmNvbQ==,Low,US,2026-04-12 02:25:52 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3cxLnN1cG9ydGUtYmlhLmFwcA==,Critical,,2026-04-12 02:26:44 (UTC)
,aHR0cDovL2FsbGVncm8uMDEzMDUucmVzdA==,Critical,BG,2026-04-12 02:27:30 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2Nmcy1mMnAucGFnZXMuZGV2,Low,,2026-04-12 02:28:00 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3dzLnBvbnRvcy12YWxvcml6YS5hcHA=,Critical,,2026-04-12 02:28:35 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2p1cGl0ZXJ0ZXN0cmVzb2x2ZS5wYWdlcy5kZXY=,Low,,2026-04-12 02:29:13 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2xpdmUtZW4tbGFkZ29yLnBhZ2VzLmRldg==,Low,,2026-04-12 02:29:45 (UTC)
Deployment Unavailable,aHR0cDovL3ZlcmljYXRpb24tY2FzZWZiNjU3OTI1LnZlcmNlbC5hcHA=,Low,US,2026-04-12 02:30:26 (UTC)
,aHR0cDovL2dyaGctZmZmLTAwNTQudG9yMS5kaWdpdGFsb2NlYW5zcGFjZXMuY29t,Low,US,2026-04-12 02:31:05 (UTC)
Banco Pichincha,aHR0cDovL3d3dy5kZXJ2aWVtcHJlbmRlZWN1YWRvcjIyMy52ZXJjZWwuYXBw,Low,US,2026-04-12 02:31:39 (UTC)
,aHR0cDovL3N0ZWFtY29ubXVubHR5LmNvbQ==,Critical,IR,2026-04-12 02:32:29 (UTC)
,aHR0cDovL2FsbGVncm8ucGwtb2ZlcnRhNzYzMjQ4LmNsaWNr,Critical,,2026-04-12 02:33:03 (UTC)
Meridian Cloud — Enterprise Infrastructure Platform,aHR0cDovL3hiY2lnaWZ0LnRvcA==,Critical,,2026-04-12 02:33:37 (UTC)
Site not found · GitHub Pages,aHR0cDovL2NlbnRyYWxkZXF1aXRhY2FvLmdpdGh1Yi5pbw==,Low,US,2026-04-12 02:36:36 (UTC)
