title,domain,score,country_code,reg_dtime
Suspected phishing site | Cloudflare,aHR0cDovL3Byb3RsLXByb2plY3QucGFnZXMuZGV2,Low,,2026-04-21 02:20:02 (UTC)
Energen - Free Bootstrap 4 Template by Colorlib,aHR0cDovL3oyLnZvdWpheTQudnU=,Critical,AE,2026-04-21 02:20:44 (UTC)
Plesk Obsidian 18.0.77,aHR0cDovL2NlbGluZS5tb250cmFqZXQtNzgzMTAucHJv,Critical,,2026-04-21 02:21:46 (UTC)
Site not found · GitHub Pages,aHR0cDovL2Fid2FoaWQxMC5naXRodWIuaW8=,Low,US,2026-04-21 02:22:27 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2NvbnRhY3RldS5hZ2VuY3ktcGFydG5lci1tYW5hZ2UuY29t,Critical,,2026-04-21 02:22:58 (UTC)
Allure Barber Geleen,aHR0cDovL3N0cmF0by1rb250by5wYW5lbG1laW5teS5jb20=,Critical,SG,2026-04-21 02:23:28 (UTC)
Share Point Online,aHR0cDovL2Fkb2JlZXZvaXYuZHVja2Rucy5vcmc=,Low,NG,2026-04-21 02:24:10 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3B1YmxpY3RyZXpvcnNzby53aXhzdHVkaW8uY29t,Low,US,2026-04-21 02:25:01 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2NvbnRhY3RmYi5hZ2VuY3ktcGFydG5lci1tYW5hZ2UuY29t,Critical,,2026-04-21 02:25:52 (UTC)
"One moment, please...",aHR0cDovL3JlYWN0aXZhci1taWNyb3NvZnQtbGl2ZS5pY2VpeS5jb20=,Critical,GB,2026-04-21 02:26:23 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2d0Ym90dHJhZGluZ3MucGFnZXMuZGV2,Low,,2026-04-21 02:28:27 (UTC)
Attention Required! | Cloudflare,aHR0cDovL2FwcC5jbGllbnRlLXJlc2dhdGUuYXBw,Critical,,2026-04-21 02:28:57 (UTC)
Attention Required! | Cloudflare,aHR0cDovL2FwcC5yZXNnYXRlY2xpZW50ZS5pbmZv,Critical,,2026-04-21 02:29:39 (UTC)
Site not found · GitHub Pages,aHR0cDovL2FqYXlzaGFybWE0Ni5naXRodWIuaW8=,Low,US,2026-04-21 02:30:52 (UTC)
Plesk Obsidian 18.0.71,aHR0cDovL2tmZWluYXF3by5jb20=,Critical,PK,2026-04-21 02:31:44 (UTC)
Site not found · GitHub Pages,aHR0cDovL3BhbmthamthcHVyaWEuZ2l0aHViLmlv,Low,US,2026-04-21 02:32:46 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RoZXNlc3Npb25zbGF3ZmlybS5jbHVi,Critical,,2026-04-21 02:33:17 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2VudGlyZS1icmlkZ2Uud2l4c3R1ZGlvLmNvbQ==,Low,US,2026-04-21 02:33:48 (UTC)
Attention Required! | Cloudflare,aHR0cDovL2FwcC5wcm9tb2Nhby1yZXNnYXRlLmxpZmU=,Critical,,2026-04-21 02:34:51 (UTC)
Attention Required! | Cloudflare,aHR0cDovL2FwcC5yZXNnYXRlZmFjaWxpdGFkby5saXZl,Critical,,2026-04-21 02:35:53 (UTC)
"Banco Bradesco | Entre Nós, Você Vem Primeiro",aHR0cDovL29uLWJhbmtpbmctaW50ZXJuZXQuYXBw,Critical,NL,2026-04-21 02:36:34 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2Jhc2UtYnJpZGdlLndpeHN0dWRpby5jb20=,Low,US,2026-04-21 02:37:16 (UTC)
