title,domain,score,country_code,reg_dtime
Johanna-jik,aHR0cDovL21laW4tZ2VidWhyZW5mcmVpLmRlLmNvb2w=,Low,DE,2025-10-06 02:32:52 (UTC)
404 Not Found,aHR0cDovL2FsbGFncm9sb2thbG5pZS5wbC1wcnl3YXRuYTI5NDguaWN1,Low,,2025-10-06 02:34:24 (UTC)
,aHR0cDovL2dvdi51ay1kd3BkaWMucXBvbg==,Critical,,2025-10-06 02:37:55 (UTC)
,aHR0cDovL3d3dy55YW5kZXgubmJnam9kOXMuMDIyMjUwMi54eXo=,Critical,KR,2025-10-06 02:54:06 (UTC)
403 Forbidden,aHR0cDovL2ZhcS13ZWItd2hhdHNhcHAuY29tLmNu,Critical,US,2025-10-06 02:55:44 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL21ldGEtY2xvbmUucGFnZXMuZGV2,Low,,2025-10-06 03:05:17 (UTC)
Deployment Unavailable,aHR0cDovL2NwYW5lLWxsd2VibWFpbC11cGRhdGUtMy02LTItemlwLnZlcmNlbC5hcHA=,Low,US,2025-10-06 03:12:45 (UTC)
Amazon Work,aHR0cDovL2FtYXpvbi1lZGl0c2VsbGVyLmNvbQ==,Low,,2025-10-06 03:25:30 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RyZXpyLWxvZ2luLWF1dGgtaW8ucGFnZXMuZGV2,Low,,2025-10-06 03:20:13 (UTC)
404 Error: Page Not Found | Wix.com,aHR0cDovL2NsaW5rZnQud2l4c2l0ZS5jb20=,Low,US,2025-10-06 03:23:49 (UTC)
Deployment Unavailable,aHR0cDovL2RkOTgtY2FzZWZiNzIxNDM2LnZlcmNlbC5hcHA=,Low,US,2025-10-06 03:27:38 (UTC)
Clash of Clans - Free Gems Generator,aHR0cDovL2NsYXNob2ZjbGFucy00OWsucGFnZXMuZGV2,Critical,,2025-10-06 03:31:20 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2Rhc2gtbi1kYXgtbG9naW4ucGFnZXMuZGV2,Low,,2025-10-06 03:38:49 (UTC)
Btinternet.com,aHR0cDovL2J0aW50ZXJuZXRjb21qbmpqYmgtY3l6OS5nbGlkZS5wYWdl,Low,,2025-10-06 03:40:49 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RyZXpvci1hcHAtYnJpZGdlZS5wYWdlcy5kZXY=,Low,,2025-10-06 03:41:29 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2Nsb3VkLWxvZ2luLWxlZGdhci1saXZlLnBhZ2VzLmRldg==,Low,,2025-10-06 03:45:02 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RyZXpvci1icmlkZ2UtY29tLWEucGFnZXMuZGV2,Low,,2025-10-06 03:46:39 (UTC)
,aHR0cDovL3doYXRzLXpjei52aXA=,Critical,HK,2025-10-06 03:48:17 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3N1cHBvcnQtbGVkZ2VyLWxpdmUtaW8ucGFnZXMuZGV2,Low,,2025-10-06 03:49:50 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RyZXpvci1zdWl0ZS1hcHAtaW8ucGFnZXMuZGV2,Low,,2025-10-06 03:51:31 (UTC)
,aHR0cDovL2dvdi51ay1kd3BlZmEuYm9uZA==,Critical,,2025-10-06 03:57:08 (UTC)
403 Forbidden,aHR0cDovL2phcGFuLWFvdHVjaGVjay5pbmRleC1zaWduMTMueGs3NXZiLnRvcA==,Low,JP,2025-10-06 04:00:49 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL2d1aWRlLWxpdmUtbGFkZ3ItbG9naW4ucGFnZXMuZGV2,Low,,2025-10-06 04:02:20 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3RyZXpvci1zdWl0ZS1lby5wYWdlcy5kZXY=,Low,,2025-10-06 04:06:12 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL3JvYmluLS1ob29kLS1hdXRoLnBhZ2VzLmRldg==,Low,,2025-10-06 04:10:08 (UTC)
,aHR0cDovL2dvdi51ay1kd3BkYXUuaWN1,Critical,,2025-10-06 04:12:03 (UTC)
"Bizzabo | 404 | Social Networking in conferences, meetups and events made easy with Bizzabo’s mobile networking solution",aHR0cDovL3lhbmRleC5jbHBvY2h0YWJhbmsudXBsb2Fkem9uZS10b29ud29ybGQ0YWxsLmNvbm5lY3RsaXZlMjAyNC5jb20=,Critical,US,2025-10-06 04:18:19 (UTC)
www.facebook.security.confirmation.serveo.net,aHR0cDovL3d3dy5mYWNlYm9vay5zZWN1cml0eS5jb25maXJtYXRpb24uc2VydmVvLm5ldA==,Critical,DE,2025-10-06 04:20:00 (UTC)
sandrlia008.4lima.de - Zugriff / Access: #403,aHR0cDovL3NhbmRybGlhMDA4LjRsaW1hLmRl,Low,DE,2025-10-06 04:20:50 (UTC)
