title,domain,score,country_code,reg_dtime
Site not found · GitHub Pages,aHR0cDovL2RvbWluaW9uMjAwLmdpdGh1Yi5pbw==,Low,US,2026-03-31 02:20:37 (UTC)
Site not found · GitHub Pages,aHR0cDovL2tsb3Z5c3NhbnRvc2JyLmdpdGh1Yi5pbw==,Low,US,2026-03-31 02:21:30 (UTC)
Netflix-Clone,aHR0cDovL3d3dy5uZXRmbGl4LWNsb25lLWFscGhhLXNhbmQudmVyY2VsLmFwcA==,Critical,US,2026-03-31 02:22:05 (UTC)
Site not found · GitHub Pages,aHR0cDovL2xhdXJhZG9zc2kuZ2l0aHViLmlv,Low,US,2026-03-31 02:22:42 (UTC)
dpd.dropviax.cfd,aHR0cDovL2RwZC5kcm9wdmlheC5jZmQ=,Critical,,2026-03-31 02:24:17 (UTC)
Log in to your PayPal account,aHR0cDovL2NvbS1lbGV2YXJlcGF5LndlYi5pZA==,Critical,ID,2026-03-31 02:26:01 (UTC)
iCloud,aHR0cDovL2ljbG91ZC1vZmljaWFsLmxpdmU=,Critical,UA,2026-03-31 02:26:42 (UTC)
iCloud,aHR0cDovL3N1cHBvcnQtY2xpZW50ZS5jb20=,Critical,,2026-03-31 02:28:23 (UTC)
dpd.drophubx.cfd,aHR0cDovL2RwZC5kcm9waHVieC5jZmQ=,Critical,,2026-03-31 02:30:05 (UTC)
Run this app to see the results here.,aHR0cDovL2NmNmI1YzVmLWM1NGUtNGZiOS04YTQ4LWU1NGE1OWJjYzQ1NS0wMC0xbHRzN29pMmJrNmk0LnBpY2FyZC5yZXBsaXQuZGV2,Low,US,2026-03-31 02:34:08 (UTC)
SHOPEE.2021,aHR0cDovL3d3dy5zaXR1cy1zaG9wZWUxOS5ibG9nc3BvdC5jb20=,Low,US,2026-03-31 02:35:52 (UTC)
dpd.trackgate.cfd,aHR0cDovL2RwZC50cmFja2dhdGUuY2Zk,Critical,,2026-03-31 02:36:47 (UTC)
,aHR0cDovL2FsbGVncm9sb2thbG5pZS5wbC1zc2lkNTUzNDYuY2xpY2s=,Critical,,2026-03-31 02:38:13 (UTC)
Webmail Free.fr,aHR0cDovL2ltcG9ydGFudC1wcm9jZXNzLTQxNjgwOS5mcmFtZXIuYXBw,Low,UA,2026-03-31 02:38:47 (UTC)
,aHR0cDovL2FsbGVncm9sb2thbG5pZS5wbC1vZ2xvc3plbmlhLWZyaW1vd2UtODIzODgyMzMuY2xpY2s=,Critical,,2026-03-31 02:39:21 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL29reC13ZWIzLXRyb24tdXNkdC10cmMyMC0wMDAwMDA4NzgucGFnZXMuZGV2,Low,,2026-03-31 02:39:51 (UTC)
dpd.smartdropx.cfd,aHR0cDovL2RwZC5zbWFydGRyb3B4LmNmZA==,Critical,,2026-03-31 02:40:53 (UTC)
404 Error: Page Not Found | Wix.com,aHR0cDovL2Nhcmxvc2VzdHJlbGxhbi53aXhzaXRlLmNvbQ==,Low,US,2026-03-31 02:42:18 (UTC)
404: This page could not be found.,aHR0cDovL2NvaW5ic3NlLXByby1sb2dpLXNzby5jcmVhdGVkLmFwcA==,Critical,US,2026-03-31 02:43:50 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL21haW5uZXR2YWxpZGF0aW9uYXBwLnBhZ2VzLmRldg==,Low,,2026-03-31 02:44:18 (UTC)
,aHR0cDovL2FsbGVncm9sb2thbG5pZS45NzIzNzgxMjg0MjMwLmNsaWNr,Critical,,2026-03-31 02:45:20 (UTC)
