title,domain,score,country_code,reg_dtime
404: NOT_FOUND,aHR0cDovL3RvcGx1a29udXQ3MTI5MjE1MjE1LnZlcmNlbC5hcHA=,Low,US,2026-06-19 02:20:03 (UTC)
pl-84382.click | 502: Bad gateway,aHR0cDovL2FsbGVncm8ucGwtODQzODIuY2xpY2s=,Critical,,2026-06-19 02:20:34 (UTC)
"OKX Wallet: One Crypto Wallet To Web3, Onchain OS, DeFi & Multi-Chains | OKX Wallet",aHR0cDovL3dlYjMub3lpZ3d6aC5iaXo=,Critical,SG,2026-06-19 02:20:55 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2xkZ3ItbGl2dmUud2l4c3R1ZGlvLmNvbQ==,Low,US,2026-06-19 02:21:37 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3RyZXpycmlvLXN0YXJ0cy53aXhzdHVkaW8uY29t,Low,US,2026-06-19 02:22:08 (UTC)
pl-ogloszenia-firmowe-id-332388.sbs | 502: Bad gateway,aHR0cDovL2FsbGVncm9sb2thaW5pZS5wbC1vZ2xvc3plbmlhLWZpcm1vd2UtaWQtMzMyMzg4LnNicw==,Critical,,2026-06-19 02:22:29 (UTC)
This app isn't live yet,aHR0cDovL3NlY3VyZS1pbmRleC1wYWdlLS1tZWxpc2Fwcml0dC5yZXBsaXQuYXBw,Low,US,2026-06-19 02:22:50 (UTC)
Site not found,aHR0cDovL3Vucml2YWxlZC1tZXJpbmd1ZS01MDljNzYubmV0bGlmeS5hcHA=,Low,SG,2026-06-19 02:23:21 (UTC)
shopee,aHR0cDovL3Nob3BlZTg3MTcuYmxvZ3Nwb3QuY29t,Low,US,2026-06-19 02:23:42 (UTC)
auspost.customerservicei.com,aHR0cDovL2F1c3Bvc3QuY3VzdG9tZXJzZXJ2aWNlaS5jb20=,Critical,JP,2026-06-19 02:24:13 (UTC)
404 오류: 페이지 검색 실패 | Wix Studio,aHR0cDovL3Nzb3N0YXJ0LXRyZXp4ci53aXhzdHVkaW8uY29t,Low,US,2026-06-19 02:24:34 (UTC)
oferta81480578.click | 502: Bad gateway,aHR0cDovL2FsbGVncm9sb2thaW5pZS5vZmVydGE4MTQ4MDU3OC5jbGljaw==,Critical,,2026-06-19 02:25:27 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2p1cGkucGFnZXMuZGV2,Low,,2026-06-19 02:25:58 (UTC)
Vérification CAPTCHA,aHR0cDovL3d3dy5nb3V2ZGdmZXNkYXZzLmR1Y2tkbnMub3Jn,Low,US,2026-06-19 02:26:20 (UTC)
Deployment Unavailable,aHR0cDovL2x1Y2t5bWVtYmVyLW1pbnQ3LnZlcmNlbC5hcHA=,Low,US,2026-06-19 02:27:13 (UTC)
Deployment Unavailable,aHR0cDovL2x1Y2t5bWVtYmVyLW1pbnQzLnZlcmNlbC5hcHA=,Low,US,2026-06-19 02:27:44 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3BlZHJvc29hcmVzMTc3OTgyMjcwMzcxMi4yMDQxNzc4Lm1ldXNpdGVob3N0Z2F0b3IuY29tLmJy,Low,,2026-06-19 02:28:57 (UTC)
Strona nie została znaleziona | Allegro Lokalnie,aHR0cDovL2FsbGVncm9sb2thbG5lLm9mZXJ0YTgxNDgwNTc4LmNsaWNr,Low,,2026-06-19 02:29:33 (UTC)
Allegro Lokalnie - Wystaw ogłoszenia za darmo i kupuj od osób z Twojej okolicy,aHR0cDovL2FsbGVncm8ucHJ5d2F0bmUtb2dsb3N6ZW5pZTgzMDEwMi5zaG9w,Low,US,2026-06-19 02:30:11 (UTC)
Site not found,aHR0cDovL21hYmFucXVlYm5wcGFyaWJhc3NhLm5ldGxpZnkuYXBw,Low,SG,2026-06-19 02:30:52 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm8tbG9rYWxuaWUub2ZlcnRhODE0ODA1NzguY2xpY2s=,Low,,2026-06-19 02:31:24 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3J0YzVjNTU0LnBhZ2VzLmRldg==,Low,,2026-06-19 02:31:56 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3Ryem9yLWJyaWRnZWUud2l4c3R1ZGlvLmNvbQ==,Low,US,2026-06-19 02:32:28 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm9sb2thbG5pZS5sb2thbG5lLW9nbG9zemVuaWUtMTIyMTk3MS5jbGljaw==,Low,,2026-06-19 02:32:50 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3VzLWxlZGdlY2RuLndpeHN0dWRpby5jb20=,Low,US,2026-06-19 02:33:10 (UTC)
404: NOT_FOUND,aHR0cDovL3RvcGx1a29udXQ0NDQ4MTI0OS52ZXJjZWwuYXBw,Low,US,2026-06-19 02:33:31 (UTC)
,aHR0cDovL21leGdoZGZoaHIuY29t,Critical,,2026-06-19 02:34:03 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm9sb2thbG5pZS5vZmVydGEtbmEtbGF0by0yMDI2LTRvM2dydmsuc2Jz,Low,,2026-06-19 02:34:34 (UTC)
,aHR0cDovL2FsbGVncm9sb2thaW5pZS4yMDEyMG9lLnNob3A=,Critical,,2026-06-19 02:34:55 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2xlZ2Vycmxpdi53aXhzdHVkaW8uY29t,Low,US,2026-06-19 02:35:16 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2tsZWluYW56ZWlnZW4uMjM2OTkzMjcubmV0,Critical,,2026-06-19 02:35:39 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm8ucGwtODMzNDUuY2xpY2s=,Low,,2026-06-19 02:36:10 (UTC)
SHOPEE,aHR0cDovL3d3dy5sYXlhbmFuLXVuZGlhbjU2LmJsb2dzcG90LmNvbQ==,Low,US,2026-06-19 02:36:42 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm9sb2thbG5lLnBsLW9nbG9zemVuaWEtZmlybW93ZS1pZC0zMzIzODguc2Jz,Low,,2026-06-19 02:37:13 (UTC)
Site Not Found,aHR0cDovL2xlZXByb2plY3RzaG9vdC53ZWIuYXBw,Low,US,2026-06-19 02:37:34 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm9sb2thbG5pZS5wbC1vZ2xvc3plbmlhLWZpcm1vd2UtaWQtMzMyMzg4LnNicw==,Low,,2026-06-19 02:37:55 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2FpcmJuYi1jbGkucGFnZXMuZGV2,Low,,2026-06-19 02:38:17 (UTC)
Deployment Unavailable,aHR0cDovL2RhbzEtNmVtOC52ZXJjZWwuYXBw,Low,US,2026-06-19 02:38:59 (UTC)
allegrolokalnie.pl,aHR0cDovL2FsbGVncm8tbG9rYWxuaWUucGwtODMzNDUuY2xpY2s=,Low,,2026-06-19 02:39:21 (UTC)
Exodus Crypto Wallet Help & Support,aHR0cDovL2V4b2R1c3N1cHBvcnQuYmVyY2VsLmFwcA==,Low,US,2026-06-19 02:39:43 (UTC)
404: NOT_FOUND,aHR0cDovL3Rpa3Rvb2stc2hvcC52ZXJjZWwuYXBw,Low,US,2026-06-19 02:40:04 (UTC)
