title,domain,score,country_code,reg_dtime
creativeservices.netflix.com.10-lowh.sgx99.dpdns.org,aHR0cDovL2NyZWF0aXZlc2VydmljZXMubmV0ZmxpeC5jb20uMTAtbG93aC5zZ3g5OS5kcGRucy5vcmc=,Critical,,2026-05-18 02:20:02 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL2xlZ2VyLXN0YXJ0YXBwLndpeHN0dWRpby5jb20=,Low,US,2026-05-18 02:27:02 (UTC)
404 Error: Page Not Found | Wix.com,aHR0cDovL215cG9ydGFsMjAyNi53aXhzaXRlLmNvbQ==,Low,US,2026-05-18 02:27:43 (UTC)
Suspected phishing site | Cloudflare,aHR0cDovL21ldGEtaWQxNzYxNS5pbnZvaWNlLXBhcnRuZXIuY29t,Critical,,2026-05-18 02:28:24 (UTC)
,aHR0cDovL25ldGZsaXgtaXAtcmFuZ2VzLmJyb3dhcnNraS5jb20=,Critical,,2026-05-18 02:33:21 (UTC)
,aHR0cDovL2FwaXF1ZXJ5bXRscy1uZXRmbGl4LmNpZWxvZWNvbW1lcmNlLmNpZWxvLmNvbS5icg==,Critical,KR,2026-05-18 02:33:52 (UTC)
agent-wg.shop | 520: Web server is returning an unknown error,aHR0cDovL2FnZW50LXdnLnNob3A=,Critical,,2026-05-18 02:36:46 (UTC)
My Framer Site,aHR0cDovL21hZ2VudGEtY2FyZC0xNjcxNzEuZnJhbWVyLmFwcA==,Low,NL,2026-05-18 02:37:27 (UTC)
www.com.amazonaws.s3.git.gitlab.enter.winetrove.co.uk,aHR0cDovL3d3dy5jb20uYW1hem9uYXdzLnMzLmdpdC5naXRsYWIuZW50ZXIud2luZXRyb3ZlLmNvLnVr,Critical,GB,2026-05-18 02:40:01 (UTC)
404 Error: Page Not Found | Wix Studio,aHR0cDovL3BvcnRmb2xpby1saXZlYXBwcy53aXhzdHVkaW8uY29t,Low,US,2026-05-18 02:40:52 (UTC)
