title,domain,score,country_code,reg_dtime
Suspected Malware | Cloudflare,aHR0cDovL3BmeG16NjJrZmx5LWN2cWdzcGRyLTlsMGQ3Yy13dDQzM2MucGFnZXMuZGV2,Low,,2026-09-02 02:20:02 (UTC)
prime.eu-cancel.com,aHR0cDovL3BvY2hlY29ycC5ldS5jYw==,Critical,US,2026-09-02 02:20:23 (UTC)
,aHR0cDovLzczYTIzNzAwMTZiNy5hc2kucGF5cGFsLXNpZ25pbi5hbnRpbW9uZXktbGF1bmRlcmluZy5vcmc=,Critical,VG,2026-09-02 02:21:15 (UTC)
Connexion,aHR0cDovL3d3dy5mYWljYm9vb2sudmVyY2VsLmFwcA==,Low,US,2026-09-02 02:21:56 (UTC)
Redirecting...,aHR0cDovL21haWwuYmFua29mYW1lcmljYS1zZWN1cmUtY2hhbmdlbG9nLnBo,Critical,US,2026-09-02 02:22:37 (UTC)
블로그를 찾을 수 없습니다.,aHR0cDovLzc1NjU0NDU2NTQ1NDU0NjMzNDQ2NTQzNDU1NDM0MzMzMjIuYmxvZ3Nwb3QuY29t,Low,US,2026-09-02 02:23:08 (UTC)
Wallet connect,aHR0cDovL3dlYjMtZWFzeS1jb25uZWN0LmNvbQ==,Critical,,2026-09-02 02:23:49 (UTC)
404: NOT_FOUND,aHR0cDovLzM1YTkyYmM5LWE2OWMtNDhmZS1iYTMwLWQwMDgwYTdiN2E5LnZlcmNlbC5hcHA=,Low,US,2026-09-02 02:24:20 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xlYXJuLWxlZGdybGl2ZWFwcC5wYWdlcy5kZXY=,Low,,2026-09-02 02:24:51 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xlZGdlcnJsaXZlLWRla3N0b3AtcnVuLnBhZ2VzLmRldg==,Low,,2026-09-02 02:25:12 (UTC)
Netflix Homepage,aHR0cDovL3d3dy5uZXRmbGl4LWhvbWVwYWdlLXBpLnZlcmNlbC5hcHA=,Critical,US,2026-09-02 02:25:33 (UTC)
naver,aHR0cDovL2dvb2dsZS1uZXdzNzUuYmxvZ3Nwb3QuY29t,Critical,US,2026-09-02 02:26:25 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3NvbGl0YXJ5LXJlc29uYW5jZS0xZDFiLm5kLWQ2Ny53b3JrZXJzLmRldg==,Low,,2026-09-02 02:26:56 (UTC)
Microsoft Word,aHR0cDovL21pY3Jvc29mdHdvcmRvYi5ibG9nc3BvdC5jb20=,Low,US,2026-09-02 02:27:17 (UTC)
PORTAL - example.com Mail Authentication,aHR0cDovL21hbmNoZXN0ZXJ6aXAtLWZhYmktc2VsMTEucmVwbGl0LmFwcA==,Low,US,2026-09-02 02:27:48 (UTC)
404 Error: Page Not Found | Wix.com,aHR0cDovL3Nwb3J0YXV0b21vYmlsZS53aXhzaXRlLmNvbQ==,Low,US,2026-09-02 02:28:09 (UTC)
Suspected Malware | Cloudflare,aHR0cDovL3NwMjNjdC1xZW5vci1iaXotbGF2aWstbXVuZWwucGFnZXMuZGV2,Low,,2026-09-02 02:28:30 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL29mZmljaWFsLWxlZGdyZS1lcy5wYWdlcy5kZXY=,Low,,2026-09-02 02:28:50 (UTC)
Hadiah shopee 2019,aHR0cDovL3Nob3BlZWprdDM1Ni5ibG9nc3BvdC5jb20=,Low,US,2026-09-02 02:29:11 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2Nvbm5lY3Qtd2FsbGl0LWxlZGdlci5wYWdlcy5kZXY=,Low,,2026-09-02 02:29:42 (UTC)
404 Not Found,aHR0cDovL2FsbGVncm9sb2thbGluaWUucGwtNDI4NTQxLm1l,Critical,,2026-09-02 02:30:03 (UTC)
Hadiah shopee 2020,aHR0cDovL3d3dy5zaG9wZWUtdGJrODg3LmJsb2dzcG90LmNvbQ==,Low,US,2026-09-02 02:30:24 (UTC)
403 Forbidden,aHR0cDovL3BvY2hlZG9ja3MuZXUuY2M=,Low,US,2026-09-02 02:31:15 (UTC)
Redirecting...,aHR0cDovL2JhbmtvZmFtZXJpY2FtZXJjaGFudHNlcnZpY2VzLnBo,Critical,US,2026-09-02 02:31:46 (UTC)
,aHR0cDovL3NpZ25pbmF0dGNvbWR5bmFtaWNpbHJpYXBsb2dpbjNxbWV3OWszanUubWFpbHNlcnZlcnVwZGF0ZWFscGhhLndvcmtlcnMuZGV2,Low,,2026-09-02 02:32:07 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2JpbmFuY2UtcGx1cy5wYWdlcy5kZXY=,Low,,2026-09-02 02:32:28 (UTC)
503 Service Temporarily Unavailable,aHR0cDovL3dvcmRwcmVzcy0yMTQ2MTYtMC5jbG91ZGNsdXN0ZXJzLm5ldA==,Low,US,2026-09-02 02:32:49 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2RvYy1zaGFyZS1tdHUxLmphbWVzLW1hdmVyaWNrMjAxOS53b3JrZXJzLmRldg==,Low,,2026-09-02 02:33:20 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2VuLWxpdmUtLWxlZGdyZWQucGFnZXMuZGV2,Low,,2026-09-02 02:33:41 (UTC)
Hadiah shopee 2020,aHR0cDovL3Nob3BlZS10Yms4ODcuYmxvZ3Nwb3QuY29t,Low,US,2026-09-02 02:34:01 (UTC)
