title,domain,score,country_code,reg_dtime
Strona nie została znaleziona | Allegro Lokalnie,http://allegrolokalnie.pl-ogloszenie-prywatne75438439342.click,Low,US,2026-09-16 02:20:02 (UTC)
fatima.res9681822.pro,http://fatima.res9681822.pro,Critical,,2026-09-16 02:20:57 (UTC)
,http://tomm-rt.top,Critical,,2026-09-16 02:21:38 (UTC)
Meta Verified - Rewards for you,http://www.fb-meta-verified-68149.vercel.app,Low,US,2026-09-16 02:22:01 (UTC)
,http://pay.cytqdkms.sber.8sberbank.sbermegamarket.njzld1e9e0xr0yf9.dd388242094.top,Critical,US,2026-09-16 02:22:47 (UTC)
블로그를 찾을 수 없습니다.,http://81678345851t34t7ezrdsds5741t3412.blogspot.com,Low,US,2026-09-16 02:23:11 (UTC)
allegrolokalnie.pl,http://allegrolokalnie.pl-oferta77542.cfd,Low,,2026-09-16 02:23:42 (UTC)
spring-dawn-5c45.jjjbiaoda.workers.dev,http://spring-dawn-5c45.jjjbiaoda.workers.dev,Low,,2026-09-16 02:24:03 (UTC)
"Redfin | Real Estate &amp; Homes for Sale, Rentals, Mortgages &amp; Agents",http://kjhtise.eu.cc,Low,US,2026-09-16 02:24:47 (UTC)
Suspected Malware | Cloudflare,http://zunmela-mpt-farqori-r1x7ke85.pages.dev,Low,,2026-09-16 02:25:32 (UTC)
404 Not Found,http://allegrolokalnie.lokalna-oferta8881381239101.sbs,Critical,,2026-09-16 02:25:56 (UTC)
olepetterottersen.com -This domain is for sale,http://olepetterottersen.com,Critical,US,2026-09-16 02:26:17 (UTC)
Meta Verified - Rewards for you,http://www.meta-verified-blueticks-fb15.vercel.app,Low,US,2026-09-16 02:26:51 (UTC)
Site not available,http://highspotmints072.netlify.app,Low,SG,2026-09-16 02:27:12 (UTC)
WalletConnect,http://www.linkchainsfix.vercel.app,Low,US,2026-09-16 02:27:33 (UTC)
【New message】Online Consultant,http://coinexr.azhichats.xyz,Critical,,2026-09-16 02:27:54 (UTC)
Site not found · GitHub Pages,http://simo290.github.io,Low,US,2026-09-16 02:28:17 (UTC)
Site not found · GitHub Pages,http://umarali39t-netizen.github.io,Low,US,2026-09-16 02:28:38 (UTC)
Gencat Office Portal,http://www.gencatportalverif.vercel.app,Low,US,2026-09-16 02:28:59 (UTC)
Zimbra Web Client Sign In,http://ze-em.netlify.app,Low,SG,2026-09-16 02:29:20 (UTC)
Website store.communityappsort.shop is ready. The content is to be added,http://store.communitystudionitem.shop,Critical,,2026-09-16 02:30:02 (UTC)
Site not found · GitHub Pages,http://insta1login.github.io,Low,US,2026-09-16 02:30:49 (UTC)
"Redfin | Real Estate &amp; Homes for Sale, Rentals, Mortgages &amp; Agents",http://jketetys.eu.cc,Low,US,2026-09-16 02:31:33 (UTC)
Facebook,http://www.fcebook-clone.vercel.app,Low,US,2026-09-16 02:31:54 (UTC)
403 Forbidden,http://secpasssverif-cm.com,Critical,CA,2026-09-16 02:32:58 (UTC)
404 Not Found,http://allegrolokalnie.rezerwacja54278.cfd,Critical,GB,2026-09-16 02:33:29 (UTC)
Suspected Phishing | Cloudflare,http://us-ledgr-live-v.pages.dev,Low,,2026-09-16 02:34:00 (UTC)
PORTAL - example.com Mail Authentication,http://www.erwi.vercel.app,Low,US,2026-09-16 02:34:21 (UTC)
Instagram,http://open-instagram.vercel.app,Critical,US,2026-09-16 02:34:42 (UTC)
,http://iron-knoll-eef1.1lfi.workers.dev,Low,,2026-09-16 02:35:03 (UTC)
Gencat Office Portal,http://gencatportalupdttch.vercel.app,Low,US,2026-09-16 02:35:24 (UTC)
,http://skqqq.top,Critical,SG,2026-09-16 02:35:48 (UTC)
Instagram,http://instagram-one-alpha.vercel.app,Critical,US,2026-09-16 02:36:29 (UTC)
Suspected Phishing | Cloudflare,http://excortlex.cloudrix.workers.dev,Low,,2026-09-16 02:36:50 (UTC)
Suspected Phishing | Cloudflare,http://home-tr-z-r-suite-us.typedream.app,Low,,2026-09-16 02:37:11 (UTC)
durand.ope8622501.pro,http://durand.ope8622501.pro,Critical,,2026-09-16 02:37:31 (UTC)
Site Hospedado na KingHost | Data Center no Brasil,http://empresameusnet.kinghost.net,Low,BR,2026-09-16 02:38:12 (UTC)
"Redfin | Real Estate &amp; Homes for Sale, Rentals, Mortgages &amp; Agents",http://sijesty.eu.cc,Low,US,2026-09-16 02:39:06 (UTC)
404 Not Found,http://alibaba.1xslots-j7h.top,Critical,AE,2026-09-16 02:39:40 (UTC)
Suspected Malware | Cloudflare,http://ozu0b-sqe-1fvr-xdo6k-09-09-2026-aa.pages.dev,Low,,2026-09-16 02:40:15 (UTC)
jean-marie.soi6406484.pro,http://soi6406484.pro,Critical,,2026-09-16 03:22:40 (UTC)
PORTAL - Mail Authentication,http://www.temiydcbnjt.vercel.app,Low,US,2026-09-16 02:41:02 (UTC)
"Taobao: Online Crypto Casino, Sports Betting & Prediction Markets",http://taobao.majesticplay.net,Critical,,2026-09-16 02:41:25 (UTC)
Gencat Office Portal,http://gencatportalverif.vercel.app,Low,US,2026-09-16 02:41:56 (UTC)
403 Forbidden,http://https.paypal.fr-cas-login-service-https.sfr.fr-2faccueil-spring.cas.theobamaprints.com,Critical,US,2026-09-16 02:42:27 (UTC)
issam.res9681822.pro,http://issam.res9681822.pro,Critical,,2026-09-16 02:42:51 (UTC)
alouf.ope8622501.pro,http://alouf.ope8622501.pro,Critical,,2026-09-16 02:43:19 (UTC)
accountnet21.cyou - accountnet21 자료와 정보,http://testing.accountnet21.cyou,Critical,DE,2026-09-16 02:44:00 (UTC)
jean-paul.soi6406484.pro,http://Jean-Paul.soi6406484.pro,Dangerous,,2026-09-16 02:44:34 (UTC)
Formulário de CPF e Telefone,http://aumento-teal.vercel.app,Low,US,2026-09-16 02:44:58 (UTC)
WhatsApp,http://web-login-whatsapp.com,Critical,HK,2026-09-16 02:45:19 (UTC)
Suspected Phishing | Cloudflare,http://conselhoconsultivominsaa-asd.pages.dev,Low,,2026-09-16 02:46:00 (UTC)
facebook,http://www.facebokksecurity.blogspot.com,Low,US,2026-09-16 02:46:23 (UTC)
My Files - OneDrive,http://ka-importexportmicroframework.vercel.app,Low,US,2026-09-16 02:46:44 (UTC)
,http://ozon.snqcjupo.yandex.8sberbank.sbermegamarket.njzld1e9e0xr0yf9.dd388242094.top,Critical,US,2026-09-16 02:47:05 (UTC)
403 Forbidden,http://visaobraganca.top,Critical,,2026-09-16 02:47:26 (UTC)
Suspected Phishing | Cloudflare,http://mintleaf.pages.dev,Low,,2026-09-16 02:47:47 (UTC)
404: NOT_FOUND,http://renovacao-xi.vercel.app,Low,US,2026-09-16 02:48:08 (UTC)
Access Shopee Connect,http://x85-131-243-103.static.xvps.ne.jp,Low,JP,2026-09-16 02:48:28 (UTC)
블로그를 찾을 수 없습니다.,http://54346664263465787162423547x34.blogspot.com,Low,US,2026-09-16 02:48:49 (UTC)
golden-pollen-74.tinidrop.app,http://golden-pollen-74.tinidrop.app,Critical,,2026-09-16 02:49:10 (UTC)
jean-marc.soi6406484.pro,http://jean-marc.soi6406484.pro,Critical,,2026-09-16 02:49:31 (UTC)
Attention Required! | Cloudflare,http://zoubi.bdll4571163.pro,Critical,,2026-09-16 02:50:02 (UTC)
Ondo | Tokenized Stocks,http://www.auction.evergreenfin.ltd,Critical,AE,2026-09-16 02:50:23 (UTC)
Meta Verified - Rewards for you,http://fb-meta-verified-68149.vercel.app,Low,US,2026-09-16 02:50:54 (UTC)
,http://laclp.yachts,Dangerous,US,2026-09-16 02:51:15 (UTC)
404 Not Found,http://allegrolokalnie.oferta542364.cfd,Critical,GB,2026-09-16 02:51:36 (UTC)
404: NOT_FOUND,http://5jkgnpeabvm0alad7cs.vercel.app,Low,US,2026-09-16 02:51:58 (UTC)
Gencat Office Portal,http://www.gencatwrknew-cat.vercel.app,Low,US,2026-09-16 02:52:19 (UTC)
,http://allegrolokalnie.pl-aukcja823134.sbs,Critical,,2026-09-16 02:52:40 (UTC)
Site not found · GitHub Pages,http://vazhakapori.github.io,Low,US,2026-09-16 02:53:00 (UTC)
Suspected Phishing | Cloudflare,http://steam-coop-finder.pages.dev,Low,,2026-09-16 02:53:21 (UTC)
Suspected Malware | Cloudflare,http://sp30ct-zunik-biz-murev-qavel.pages.dev,Low,,2026-09-16 02:53:42 (UTC)
404 Not Found,http://allegrolokalnie.pl-oferta53214.click,Critical,GB,2026-09-16 02:54:03 (UTC)
403 Forbidden,http://account2.pinco-kasinos-site.top,Critical,AE,2026-09-16 02:54:26 (UTC)
Ondo | Tokenized Stocks,http://www.authlogin.evergreenfin.ltd,Critical,AE,2026-09-16 02:54:49 (UTC)
sberbank.ikzvbscx.pochtabank.pay.psbermarket.dcsberbank.9874r48hbtgq290vj9r.xfpbz6fod8.bonairediveandadventure.com — LION DOMAIN,http://sberbank.ikzvbscx.pochtabank.pay.psbermarket.dcsberbank.9874r48hbtgq290vj9r.xfpbz6fod8.bonairediveandadventure.com,Critical,JP,2026-09-16 02:55:22 (UTC)
Suspected Phishing | Cloudflare,http://us-live-ledger-dyq.pages.dev,Low,,2026-09-16 02:55:45 (UTC)
,http://mail.topup.en-coda.shop,Critical,ID,2026-09-16 02:56:06 (UTC)
Site not found · GitHub Pages,http://rajveersolanki06.github.io,Low,US,2026-09-16 02:56:33 (UTC)
"CM88🎖️Cheap - Đăng Ký, Đăng Nhập Cm88 Tặng 88.888k",http://aistf.org,Low,,2026-09-16 02:56:57 (UTC)
Suspected Phishing | Cloudflare,http://yextugu.yourwebs.app,Critical,,2026-09-16 02:57:31 (UTC)
,http://no-reply.mail-seguro.com,Critical,,2026-09-16 02:58:01 (UTC)
お得な商品が次々登場！ウェブ限定セール,http://mallsafe.infantes.shop,Critical,,2026-09-16 02:58:22 (UTC)
블로그를 찾을 수 없습니다.,http://175725457868245781628568454yr4.blogspot.com,Low,US,2026-09-16 03:00:10 (UTC)
Bancoagrícola - Productos financieros para personas y empresas,http://ferreagricolas.vercel.app,Low,US,2026-09-16 03:00:30 (UTC)
Ondo | Tokenized Stocks,http://authlogin.evergreenfin.ltd,Critical,AE,2026-09-16 03:01:45 (UTC)
jean-pascal.soi6406484.pro,http://Jean-pascal.soi6406484.pro,Low,,2026-09-16 03:02:37 (UTC)
shortURL.com - Shortening URLs since 1999,http://alturl.com,Safe,,2026-09-16 03:03:28 (UTC)
Gencat Office Portal,http://genccatt.vercel.app,Low,US,2026-09-16 03:03:59 (UTC)
Ondo | Tokenized Stocks,http://www.auth2.evergreenfin.ltd,Critical,AE,2026-09-16 03:04:41 (UTC)
,http://allegrolokalnie.oferta282616.cfd,Critical,,2026-09-16 03:05:33 (UTC)
403 | EggyWall,http://www.myblox-fruit.blogspot.com,Critical,US,2026-09-16 03:06:07 (UTC)
404 Not Found,http://appleid2.pingbaz.space,Critical,DE,2026-09-16 03:06:49 (UTC)
Site not found,http://sparkly-twilight-4d8814.netlify.app,Low,SG,2026-09-16 03:07:20 (UTC)
Site not found · GitHub Pages,http://anuragverma43.github.io,Low,US,2026-09-16 03:07:44 (UTC)
Verification Required,http://dirctoryaccessfile.com,Critical,,2026-09-16 03:08:05 (UTC)
,http://51za-lbhz013.cc,Critical,HK,2026-09-16 03:08:39 (UTC)
Suspected Phishing | Cloudflare,http://xj4xk-7kcs-dw93de-h31-4sidip.pages.dev,Low,,2026-09-16 03:09:51 (UTC)
Formulário de CPF e Telefone,http://evolucao-tan.vercel.app,Low,US,2026-09-16 03:10:24 (UTC)
