title,domain,score,country_code,reg_dtime
Aruba Mail,http://tiny-peony-218b6d.netlify.app,Low,SG,2026-09-17 02:20:03 (UTC)
Suspected Phishing | Cloudflare,http://started-ledger-live-download-eng.pages.dev,Low,,2026-09-17 02:20:24 (UTC)
Suspected Phishing | Cloudflare,http://offiical-exod-s.pages.dev,Low,,2026-09-17 02:20:44 (UTC)
Suspected Phishing | Cloudflare,http://suppoet-desktop-ledgr.pages.dev,Low,,2026-09-17 02:21:08 (UTC)
Suspected Phishing | Cloudflare,http://usa-ledgeer-live.pages.dev,Low,,2026-09-17 02:21:29 (UTC)
404 Not Found,http://alibaba.pokerdom-official-site-14.top,Critical,AE,2026-09-17 02:21:50 (UTC)
Suspected Phishing | Cloudflare,http://start-ledgrs-en-us.pages.dev,Low,,2026-09-17 02:22:23 (UTC)
Zimbra Web Client Sign In,http://zimbrawebmailclientsignin.netlify.app,Low,SG,2026-09-17 02:22:47 (UTC)
Suspected Malware | Cloudflare,http://8s7q0g-qw644c24y-mbtz1k9p8m2-fsgc.pages.dev,Low,,2026-09-17 02:23:10 (UTC)
Demo,http://4134.a41344408.top,Critical,CA,2026-09-17 02:23:31 (UTC)
Ondo | Tokenized Stocks,http://neiwang.evergreenfin.ltd,Critical,AE,2026-09-17 02:24:03 (UTC)
Suspected Phishing | Cloudflare,http://netflix-cinema.pages.dev,Critical,,2026-09-17 02:24:34 (UTC)
Gestione - UniCloud,http://unicloud.ensitech.xyz,Critical,DE,2026-09-17 02:25:05 (UTC)
Suspected Phishing | Cloudflare,http://nuo-ledgr-starts.pages.dev,Low,,2026-09-17 02:25:46 (UTC)
Paypalacc,http://ww547.paypalacc.com,Critical,US,2026-09-17 02:26:10 (UTC)
Suspected Phishing | Cloudflare,http://lumetraxa.com,Critical,,2026-09-17 02:26:32 (UTC)
Meta Verified - Rewards for you,http://verifiedbadge-azen.vercel.app,Critical,US,2026-09-17 02:27:04 (UTC)
