title,domain,score,country_code,reg_dtime
https://www.shopee--brands10-10.blogspot.com/,http://www.shopee--brands10-10.blogspot.com,Safe,US,2026-09-18 02:20:02 (UTC)
블로그를 찾을 수 없습니다.,http://www.layanan-pemenang37.blogspot.com,Low,US,2026-09-18 02:20:43 (UTC)
Site not found · GitHub Pages,http://kusumupraity9.github.io,Low,US,2026-09-18 02:21:20 (UTC)
Blumen Realty - Negócios Imobiliários,http://blumenrealty.com.br,Critical,US,2026-09-18 02:21:42 (UTC)
Instagram,http://instagram-followers-boost.vercel.app,Critical,US,2026-09-18 02:22:13 (UTC)
Deployment Unavailable,http://www.verification-blueticks-fb13.vercel.app,Low,US,2026-09-18 02:22:40 (UTC)
Log In - Pangolin,http://pangolin.tsp-cdn.net,Critical,US,2026-09-18 02:23:03 (UTC)
Fgenerftion,http://fgenerftion.click,Critical,GB,2026-09-18 02:23:40 (UTC)
Buy Mobile Legends | Up to 2x Bonus Diamonds | Codashop,http://ditzzz.ezzzyy.de,Critical,ID,2026-09-18 02:24:14 (UTC)
"One moment, please...",http://autoconfig.hsbccpersonalonlinebanking.com,Critical,US,2026-09-18 02:24:48 (UTC)
블로그를 찾을 수 없습니다.,http://shopee--brands10-10.blogspot.com,Low,US,2026-09-18 02:25:19 (UTC)
Deployment Unavailable,http://www.meta-verified-blueticks-fb11.vercel.app,Low,US,2026-09-18 02:25:43 (UTC)
Sign in to your account,http://security-server-page--heainjus1.replit.app,Low,US,2026-09-18 02:26:10 (UTC)
,http://cloud-flow-5211.p-6ee76db7.workers.dev,Low,,2026-09-18 02:26:33 (UTC)
Suspected Phishing | Cloudflare,http://capitone.ryshx.com,Critical,,2026-09-18 02:27:26 (UTC)
Emirates,http://mweb384501qwx.vercel.app,Low,US,2026-09-18 02:27:47 (UTC)
Suspected Phishing | Cloudflare,http://33333333-8r7.pages.dev,Low,,2026-09-18 02:28:41 (UTC)
Verification in Progress,http://project-windycitylawfirm.vercel.app,Low,US,2026-09-18 02:29:03 (UTC)
Deployment Unavailable,http://meta-verified-blueticks-fb11.vercel.app,Low,US,2026-09-18 02:29:24 (UTC)
Facebook - تسجيل الدخول,http://facebook-logiin.vercel.app,Critical,US,2026-09-18 02:29:44 (UTC)
404 Not Found,http://account2.1xslots-cg1.top,Critical,AE,2026-09-18 02:30:05 (UTC)
Meta Business Help Center,http://www.form-1lx3.vercel.app,Low,US,2026-09-18 02:30:36 (UTC)
Suspected Phishing | Cloudflare,http://rep-ledger.pages.dev,Low,,2026-09-18 02:31:11 (UTC)
