title,domain,score,country_code,reg_dtime
Suspected Malware | Cloudflare,aHR0cDovL3NwMjNjdC12dW5lbC1iaXotemVtaWstcG9sYXIucGFnZXMuZGV2,Low,,2026-09-04 02:20:02 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3F1ZXN0Zm9yZ2UtOWx4LnBhZ2VzLmRldg==,Low,,2026-09-04 02:20:43 (UTC)
govuk-svelte demo,aHR0cDovL3d3dy5nb3Z1ay1zdmVsdGUtZGVtby52ZXJjZWwuYXBw,Low,US,2026-09-04 02:21:04 (UTC)
Blockchain Rectification,aHR0cDovL2Jsb2NrY2hhaW4tY2xhaW10b2tlbi52ZXJjZWwuYXBw,Low,US,2026-09-04 02:21:46 (UTC)
Attention Required! | Cloudflare,aHR0cDovL215ZGhsLXZlcmlmbi5oZWxw,Critical,,2026-09-04 02:22:07 (UTC)
Whatsapp Fast,aHR0cDovL3doYXRzYXBwLWZhc3QudmVyY2VsLmFwcA==,Critical,US,2026-09-04 02:22:27 (UTC)
Advertising Policies Help,aHR0cDovL3NteHkzNnYtaDAxdi52ZXJjZWwuYXBw,Low,US,2026-09-04 02:22:59 (UTC)
Facebook,aHR0cDovL3d3dy5mYWNlYm9vay1jbG9uZS1maXZlLXBoaS52ZXJjZWwuYXBw,Critical,US,2026-09-04 02:23:51 (UTC)
,aHR0cDovL2FkdmVydGlzaW5nLWNvcHlyaWdodC1zdXBwb3J0Lm5ldGxpZnkuYXBw,Critical,SG,2026-09-04 02:24:32 (UTC)
Itau | Dados,aHR0cDovL2l0YXUtc25vd3kudmVyY2VsLmFwcA==,Low,US,2026-09-04 02:24:53 (UTC)
business-premier-google.com,aHR0cDovL2J1c2luZXNzLXByZW1pZXItZ29vZ2xlLmNvbQ==,Critical,,2026-09-04 02:25:25 (UTC)
Telstra,aHR0cDovL3d3dy50ZWxzdHJhMjMuYmxvZ3Nwb3QuY29t,Low,US,2026-09-04 02:25:45 (UTC)
Privacy Center — Request Review,aHR0cDovL2Y2aGN2NW0yOXItMDNiMjA4YTgyOC52ZXJjZWwuYXBw,Low,US,2026-09-04 02:26:27 (UTC)
Instagram：视觉分享 · 全球发现 · 快速体验,aHR0cDovL2luc3RhZ3JhbS1nLmNvbS5jbg==,Critical,HK,2026-09-04 03:22:16 (UTC)
Connect Wallet,aHR0cDovL3d3dy50ZXN0LXRhdS1ibGFjay02OS52ZXJjZWwuYXBw,Low,US,2026-09-04 02:27:59 (UTC)
Redirecting...,aHR0cDovL2F1dG9kaXNjb3Zlci5kZWJ0LWJhbmtvZmFtZXJpY2EucGg=,Critical,US,2026-09-04 02:28:40 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovLzc4NnY3ODZ2OC5wYWdlcy5kZXY=,Low,,2026-09-04 02:29:11 (UTC)
"Trezor Guide | Hardware Wallet, Suite, Download & App",aHR0cDovL3RyZXpvcmd1aWRlLnZlcmNlbC5hcHA=,Low,US,2026-09-04 02:29:32 (UTC)
Сообщество Steam,aHR0cDovL3d3dy5zdGVhbWNvbW11bml0eS5waXBzLnJ1,Critical,RU,2026-09-04 02:29:53 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL20zNjUwMjczODUzLWNsb3VkLXByZXZpZXctc2hhcmVkLWRvY3VtZW50LW4yLmxpdmUtZG9jdW1lbnQtbTM2NTkyMDU2LndvcmtlcnMuZGV2,Low,,2026-09-04 02:30:44 (UTC)
Suspected Malware | Cloudflare,aHR0cDovL3Rqcm1sOTdod3Utdm54a3AyNWZ5bi0yeDB3N2ctenAxOTljLnBhZ2VzLmRldg==,Low,,2026-09-04 02:31:05 (UTC)
Redirecting...,aHR0cDovL291dGxvb2suYmFua29mYW1lcmljYS11bmF1dGhvcml6ZWQucGg=,Critical,US,2026-09-04 02:31:26 (UTC)
Page not found,aHR0cDovL3NpZ25pbmF0dGNvbWR5bmFtaWNpbHJpYXBsb2dpbjJkeGE1cHZhNXMubWFpbHVwZGF0ZWFscGhhLndvcmtlcnMuZGV2,Low,,2026-09-04 02:32:07 (UTC)
Meta Verified - Rewards for you,aHR0cDovL2Fhb2ZyeDFtZnYtNzZhNWEzYTEwZC52ZXJjZWwuYXBw,Low,US,2026-09-04 02:32:28 (UTC)
Transfer Trust Wallet,aHR0cDovL3d3dy5jb29raW5nd2l0aHNvbmlhd2ViMy52ZXJjZWwuYXBw,Low,US,2026-09-04 02:32:49 (UTC)
Log in - Instagram,aHR0cDovL3d3dy5pbnN0YWdyYW0tY2xvbmUtdGF1LWZpdmUudmVyY2VsLmFwcA==,Critical,US,2026-09-04 02:33:10 (UTC)
Instagram下载：快速安装 · 正版应用 · 流畅体验,aHR0cDovL2NtLmluc3RhZ3JhbS1mLmNvbS5jbg==,Critical,HK,2026-09-04 02:33:31 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2RoZmd5MTZqd3ItdGpybWwwNXJlbC04djJzNGctenB0a3MzNXcucGFnZXMuZGV2,Low,,2026-09-04 02:34:02 (UTC)
Site not found · GitHub Pages,aHR0cDovL3NoYWh6YWliLTY2Mi5naXRodWIuaW8=,Low,US,2026-09-04 02:34:22 (UTC)
