title,domain,score,country_code,reg_dtime
,aHR0cDovL3NlcnZpY2Vub3ctdGlja2V0Nzc2Mi5jb20=,Critical,CA,2026-09-13 02:20:23 (UTC)
Plesk Obsidian 18.0.80,aHR0cDovL2V2aXRhbGUtaW5kZXguY29t,Critical,CA,2026-09-13 02:20:54 (UTC)
403: Forbidden,aHR0cDovL3d3dy55b3VyLW9yZGVyLWxvZ2lzdGljcy1nbG9iYWwtdHJhY2tpbmcudmVyY2VsLmFwcA==,Low,US,2026-09-13 02:21:25 (UTC)
自由鸟 · Freebird,aHR0cDovL2tqaXNiZXJiYW5rLmNiYXNiZXJiYW5rLjc2NTQzbm90ZXhpc3RzcG9jaHRhLjFvZnl4eTJ0aDlvZDhkZjMubWVkaWEucXE5OTIuY2M=,Critical,SG,2026-09-13 02:21:46 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xvb3AxOTc5LnBhZ2VzLmRldg==,Low,,2026-09-13 02:22:06 (UTC)
403: Forbidden,aHR0cDovL3YwLWRpcmV0b25hc3VhLWNhc2EudmVyY2VsLmFwcA==,Low,US,2026-09-13 02:22:27 (UTC)
Ivana Alawi Espesyal sa Facebook,aHR0cDovL3d3dy5wYXJhaGl2YW5hYWxhd2lhc3UuYmxvZ3Nwb3QuY29t,Low,US,2026-09-13 02:22:48 (UTC)
RingCentral - Sign In,aHR0cDovL2NsaWVudC5yaW5nY2VudHJhbC1zZXJ2aWNlLWNsaWVudC1wbGF5LXZvaWNlbWFpbC5hcHA=,Critical,AU,2026-09-13 02:23:19 (UTC)
403: Forbidden,aHR0cDovL3d3dy5kYW5ha2FnZXRyc20udmVyY2VsLmFwcA==,Low,US,2026-09-13 02:23:50 (UTC)
Essential Executor — Free Keyless Roblox Executor,aHR0cDovL2Vzc2VudGlhbGV4ZWN1dG9yLm5ldGxpZnkuYXBw,Low,SG,2026-09-13 02:24:11 (UTC)
