title,domain,score,country_code,reg_dtime
Transfer Trust Wallet,aHR0cDovL3NlbmQtdXNkdDIubmV0bGlmeS5hcHA=,Low,SG,2026-09-14 02:20:02 (UTC)
Suspected Malware | Cloudflare,aHR0cDovL3NwMzBjdC1rdW1leC1iaXotemF2ZWwtcmFkaXgucGFnZXMuZGV2,Low,,2026-09-14 02:20:43 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3Nwb3RpZnljbG9uZS03bW4ucGFnZXMuZGV2,Low,,2026-09-14 02:21:46 (UTC)
My Framer Site,aHR0cDovL2RpdmluZS1lbmNvdW50ZXItODE1MTI3LmZyYW1lci5hcHA=,Low,,2026-09-14 02:22:07 (UTC)
Meta Verified - Rewards for you,aHR0cDovL2FjY291bnQtdmVyaWZpY2F0aW9uLW1ldGhvZC52ZXJjZWwuYXBw,Low,US,2026-09-14 02:22:38 (UTC)
403 Forbidden,aHR0cDovL2h0dHBzLWxvZ2luLjF3aW4tY2IwLnRvcA==,Critical,AE,2026-09-14 02:22:58 (UTC)
KnuaLabs,aHR0cDovL2dhbWUua251YWxhYnMuaWN1,Critical,SG,2026-09-14 02:23:29 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3VzZXIxOS5rZXNpeTUyMjU3LndvcmtlcnMuZGV2,Low,,2026-09-14 02:24:11 (UTC)
WhatsApp AI — USA,aHR0cDovL3doYXRzYXBwLWludi5pY3U=,Critical,US,2026-09-14 02:24:31 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2luZy1sZWRnZXItaGVscC5wYWdlcy5kZXY=,Low,,2026-09-14 02:25:02 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3hlbHZvcm8tbXB0LXFhbnp1bmktYTV4OGZlNjEucGFnZXMuZGV2,Low,,2026-09-14 02:25:23 (UTC)
leboncoin,aHR0cDovL3d3dy5sZWJvbmNvaW4tNGRhaC52ZXJjZWwuYXBw,Critical,US,2026-09-14 02:25:44 (UTC)
"One moment, please...",aHR0cDovL3d3dy5tY2xhcmVuY2FyLmViYXltY2xhcmVuLWF1c3Rpbi5ldmVudHNob3VzZS5hcHA=,Critical,GB,2026-09-14 02:26:25 (UTC)
Costumer Care,aHR0cDovL2FrdGlpZmthbnBheWxhdGVyei5pcXEubXkuaWQ=,Critical,,2026-09-14 02:26:56 (UTC)
"One moment, please...",aHR0cDovL3d3dy5ob2ZtZW1vcmFiaWxpYS5lYmF5bWNsYXJlbi1hdXN0aW4uZXZlbnRzaG91c2UuYXBw,Critical,GB,2026-09-14 02:27:27 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL3hhbnFlbG8tbXB0LXplbHZ1cmktcDVkOGthNzIucGFnZXMuZGV2,Low,,2026-09-14 02:27:58 (UTC)
Site not found · GitHub Pages,aHR0cDovL2Frc2hhcmFhbW11ei5naXRodWIuaW8=,Low,US,2026-09-14 02:28:19 (UTC)
"Yahoo | Mail, Weather, Search, Politics, News, Finance, Sports & Videos",aHR0cDovL2Jsb2ctd2hhdHNhcHB4LmhsLmNu,Critical,,2026-09-14 02:28:40 (UTC)
Site not found · GitHub Pages,aHR0cDovL21pbmltb25zdGVycnJyci5naXRodWIuaW8=,Low,US,2026-09-14 02:29:21 (UTC)
Suspected Phishing | Cloudflare,aHR0cDovL2xlZGdlcnItbGl2di5wYWdlcy5kZXY=,Low,,2026-09-14 02:29:42 (UTC)
Verifying you are human,aHR0cDovL2FjY291bnQuZG9jdXNpZ24udXMuY2k=,Low,US,2026-09-14 02:30:03 (UTC)
블로그를 찾을 수 없습니다.,aHR0cDovL3Nob3BlZWlkNDE0LmJsb2dzcG90LmNvbQ==,Low,US,2026-09-14 02:30:44 (UTC)
chatbot-activationid120956.vercel.app,aHR0cDovL2NoYXRib3QtYWN0aXZhdGlvbmlkMTIwOTU2LnZlcmNlbC5hcHA=,Low,US,2026-09-14 02:31:05 (UTC)
블로그를 찾을 수 없습니다.,aHR0cDovL3d3dy5oYWRpYWhzaG9wZWU1MTIuYmxvZ3Nwb3QuY29t,Low,US,2026-09-14 02:31:26 (UTC)
Meta Verified - Rewards for you,aHR0cDovL3ZlcmlmaWVkYmFkZ2Utc2lnbmFsLXR3by52ZXJjZWwuYXBw,Low,US,2026-09-14 02:31:57 (UTC)
